region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Croydon,2020-10-15,forecast,106,289,1481,14,44,76,143,234,770
Croydon,2020-10-16,forecast,124,401,2071,14,52,91,169,304,1100
Croydon,2020-10-17,forecast,69,280,2294,6,27,49,99,175,723
Croydon,2020-10-18,forecast,80,380,3824,6,28,54,115,206,928
Ealing,2020-10-05,forecast,82,90,44,37,60,74,91,109,173
Ealing,2020-10-06,forecast,66,75,43,29,47,58,73,90,147
Ealing,2020-10-07,forecast,74,88,59,31,52,65,85,108,185
Ealing,2020-10-08,forecast,68,84,76,25,46,58,78,101,182
Ealing,2020-10-09,forecast,78,102,123,27,51,65,93,124,239
Ealing,2020-10-10,forecast,81,116,196,25,49,66,99,136,282
Ealing,2020-10-11,forecast,79,131,403,22,46,65,98,144,343
Ealing,2020-10-12,forecast,139,280,1607,33,76,108,175,264,681
Ealing,2020-10-13,forecast,108,301,3639,22,55,83,139,219,692
Ealing,2020-10-14,forecast,128,638,15409,24,61,96,171,282,904
Ealing,2020-10-15,forecast,110,604,13037,16,51,83,151,260,902
Ealing,2020-10-16,forecast,129,2059,70000,19,54,92,178,321,1301
Ealing,2020-10-17,forecast,130,4122,158921,17,53,93,193,340,1704
Ealing,2020-10-18,forecast,130,5552,214195,14,50,91,198,393,1984
Enfield,2020-10-05,forecast,48,52,24,23,36,43,53,63,96
Enfield,2020-10-06,forecast,49,54,26,21,36,44,55,66,101
Enfield,2020-10-07,forecast,44,50,27,18,31,39,49,61,100
Enfield,2020-10-08,forecast,52,60,35,21,37,46,59,74,124
Enfield,2020-10-09,forecast,47,55,36,16,31,40,54,70,117
Enfield,2020-10-10,forecast,40,49,43,13,26,34,47,61,110
Enfield,2020-10-11,forecast,44,57,55,14,27,37,53,69,140
Enfield,2020-10-12,forecast,72,99,100,20,44,59,85,120,258
Enfield,2020-10-13,forecast,75,108,151,19,42,61,90,124,296
Enfield,2020-10-14,forecast,65,104,159,14,36,52,80,117,302
Enfield,2020-10-15,forecast,76,136,254,17,43,61,99,150,409
Enfield,2020-10-16,forecast,69,128,269,13,35,53,88,136,387
Enfield,2020-10-17,forecast,60,123,418,10,29,46,77,119,358
Enfield,2020-10-18,forecast,66,159,536,11,31,51,88,142,491
Greenwich,2020-10-05,forecast,22,26,17,7,15,19,26,33,57
Greenwich,2020-10-06,forecast,27,32,22,9,18,23,31,39,73
Greenwich,2020-10-07,forecast,30,37,32,9,19,25,35,45,87
Greenwich,2020-10-08,forecast,28,38,44,8,17,23,34,46,96
Greenwich,2020-10-09,forecast,25,38,181,6,15,21,30,41,87
Greenwich,2020-10-10,forecast,21,34,135,5,11,17,25,36,87
Greenwich,2020-10-11,forecast,19,42,414,4,10,15,24,35,93
Greenwich,2020-10-12,forecast,26,77,1209,5,13,20,33,51,141
Greenwich,2020-10-13,forecast,30,109,1625,5,14,23,41,64,205
Greenwich,2020-10-14,forecast,32,212,4084,5,14,24,43,73,254
Greenwich,2020-10-15,forecast,32,447,14164,5,14,24,44,78,284
Greenwich,2020-10-16,forecast,28,717,24668,3,11,20,37,67,290
Greenwich,2020-10-17,forecast,23,1336,50129,2,9,16,33,60,286
Greenwich,2020-10-18,forecast,22,4181,174581,2,8,15,31,59,301
Hammersmith and Fulham,2020-10-05,forecast,26,29,16,11,19,24,29,36,59
Hammersmith and Fulham,2020-10-06,forecast,28,33,21,12,20,25,33,41,68
Hammersmith and Fulham,2020-10-07,forecast,35,43,33,13,24,30,41,52,97
Hammersmith and Fulham,2020-10-08,forecast,40,56,68,14,26,33,48,63,136
Hammersmith and Fulham,2020-10-09,forecast,38,59,103,11,23,32,46,64,152
Hammersmith and Fulham,2020-10-10,forecast,37,70,196,10,21,30,45,68,183
Hammersmith and Fulham,2020-10-11,forecast,17,42,185,4,9,13,22,33,101
Hammersmith and Fulham,2020-10-12,forecast,38,137,866,7,19,29,50,83,319
Hammersmith and Fulham,2020-10-13,forecast,40,227,2356,6,18,30,54,91,413
Hammersmith and Fulham,2020-10-14,forecast,50,434,4778,7,22,37,69,122,705
Hammersmith and Fulham,2020-10-15,forecast,57,692,7321,8,23,39,82,152,928
Hammersmith and Fulham,2020-10-16,forecast,53,1252,19803,6,20,37,82,149,1063
Hammersmith and Fulham,2020-10-17,forecast,52,2410,45183,5,19,35,79,164,1418
Hammersmith and Fulham,2020-10-18,forecast,24,1526,26422,2,8,16,39,82,867
Haringey,2020-10-05,forecast,38,41,20,15,27,33,42,51,77
Haringey,2020-10-06,forecast,35,39,20,14,25,31,40,49,75
Haringey,2020-10-07,forecast,45,51,29,18,31,39,52,63,105
Haringey,2020-10-08,forecast,45,52,33,17,31,39,51,65,110
Haringey,2020-10-09,forecast,48,59,43,16,32,42,57,74,135
Haringey,2020-10-10,forecast,43,53,42,14,28,36,50,65,128
Haringey,2020-10-11,forecast,50,65,57,15,32,42,59,79,166
Haringey,2020-10-12,forecast,61,86,94,16,37,51,74,102,232
Haringey,2020-10-13,forecast,57,85,96,15,33,46,72,103,227
Haringey,2020-10-14,forecast,74,116,160,18,42,59,90,129,318
Haringey,2020-10-15,forecast,75,125,189,15,42,60,94,133,370
Haringey,2020-10-16,forecast,81,145,252,16,41,64,103,158,435
Haringey,2020-10-17,forecast,67,134,266,13,36,54,87,137,426
Haringey,2020-10-18,forecast,82,180,441,13,41,62,104,167,581
Harrow,2020-10-05,forecast,60,65,29,26,45,53,67,79,119
Harrow,2020-10-06,forecast,64,71,35,29,47,57,73,86,137
Harrow,2020-10-07,forecast,63,70,39,25,44,55,71,86,142
Harrow,2020-10-08,forecast,74,85,50,29,51,64,83,105,177
Harrow,2020-10-09,forecast,67,82,60,25,45,59,77,101,185
Harrow,2020-10-10,forecast,68,87,74,24,45,58,79,106,210
Harrow,2020-10-11,forecast,63,82,71,20,40,53,76,100,208
Harrow,2020-10-12,forecast,145,208,243,43,88,121,176,246,557
Harrow,2020-10-13,forecast,155,239,297,42,94,128,191,271,663
Harrow,2020-10-14,forecast,149,256,486,35,83,118,186,272,767
Harrow,2020-10-15,forecast,178,322,604,39,94,140,226,346,997
Harrow,2020-10-16,forecast,161,335,878,34,85,125,205,323,1038
Harrow,2020-10-17,forecast,168,389,1231,33,82,126,225,347,1215
Harrow,2020-10-18,forecast,152,391,1217,24,72,112,204,338,1227
Havering,2020-10-05,forecast,25,27,15,9,17,22,28,34,54
Havering,2020-10-06,forecast,38,44,27,14,26,33,44,55,94
Havering,2020-10-07,forecast,26,30,20,9,17,22,30,38,65
Havering,2020-10-08,forecast,33,39,28,11,21,28,38,49,90
Havering,2020-10-09,forecast,30,37,28,9,19,26,35,46,92
Havering,2020-10-10,forecast,25,31,25,7,15,21,29,40,79
Havering,2020-10-11,forecast,22,29,27,6,13,18,27,36,74
Havering,2020-10-12,forecast,27,38,46,7,15,22,32,46,111
Havering,2020-10-13,forecast,42,66,86,10,24,34,52,76,199
Havering,2020-10-14,forecast,28,48,97,6,16,22,34,54,142
Havering,2020-10-15,forecast,34,61,96,7,19,28,45,70,186
Havering,2020-10-16,forecast,31,63,169,5,16,25,41,66,200
Havering,2020-10-17,forecast,27,55,126,4,13,20,35,55,193
Havering,2020-10-18,forecast,23,59,332,3,10,17,31,53,184
Hillingdon,2020-10-05,forecast,39,46,28,15,27,34,46,58,95
Hillingdon,2020-10-06,forecast,49,58,38,18,33,42,57,72,128
Hillingdon,2020-10-07,forecast,48,58,43,16,31,41,56,74,135
Hillingdon,2020-10-08,forecast,41,54,64,12,26,35,49,65,126
Hillingdon,2020-10-09,forecast,46,66,81,14,28,38,57,77,171
Hillingdon,2020-10-10,forecast,37,59,124,10,22,31,46,63,148
Hillingdon,2020-10-11,forecast,39,68,203,9,22,31,48,69,181
Hillingdon,2020-10-12,forecast,55,121,625,13,30,44,70,103,319
Hillingdon,2020-10-13,forecast,67,177,1338,14,35,53,85,134,448
Hillingdon,2020-10-14,forecast,64,193,1062,12,31,48,86,142,511
Hillingdon,2020-10-15,forecast,56,248,2647,9,25,41,74,125,480
Hillingdon,2020-10-16,forecast,61,367,5273,10,27,45,88,150,676
Hillingdon,2020-10-17,forecast,50,557,11825,6,20,37,70,129,662
Hillingdon,2020-10-18,forecast,50,631,11089,6,21,36,73,139,859
Hounslow,2020-10-05,forecast,45,52,33,15,30,39,51,65,115
Hounslow,2020-10-06,forecast,44,56,45,15,29,37,52,69,131
Hounslow,2020-10-07,forecast,54,75,92,16,32,45,65,90,187
Hounslow,2020-10-08,forecast,60,100,365,16,35,49,75,105,254
Hounslow,2020-10-09,forecast,58,121,581,13,31,46,72,109,317
Hounslow,2020-10-10,forecast,51,157,1457,10,26,38,67,104,327
Hounslow,2020-10-11,forecast,60,261,3512,11,30,46,81,137,526
Hounslow,2020-10-12,forecast,78,558,6990,12,35,58,111,197,993
Hounslow,2020-10-13,forecast,78,2353,66156,9,33,56,109,216,1218
Hounslow,2020-10-14,forecast,96,4515,138692,11,36,67,143,284,1824
Hounslow,2020-10-15,forecast,110,11967,342354,9,39,72,163,349,2669
Hounslow,2020-10-16,forecast,104,79852,3333466,8,35,67,163,387,3827
Hounslow,2020-10-17,forecast,91,109456,3801910,6,27,56,147,362,3639
Hounslow,2020-10-18,forecast,107,116547,3455187,6,33,66,190,487,6687
Islington,2020-10-05,forecast,50,53,23,23,37,44,55,65,96
Islington,2020-10-06,forecast,48,52,26,21,34,43,53,64,102
Islington,2020-10-07,forecast,58,64,32,25,42,52,65,78,124
Islington,2020-10-08,forecast,56,65,42,24,39,49,64,78,132
Islington,2020-10-09,forecast,56,66,44,21,39,49,64,80,146
Islington,2020-10-10,forecast,49,60,50,17,32,41,56,72,140
Islington,2020-10-11,forecast,39,50,47,12,25,32,46,59,120
Islington,2020-10-12,forecast,102,139,156,30,61,86,121,162,354
Islington,2020-10-13,forecast,94,139,177,25,56,77,113,158,379
Islington,2020-10-14,forecast,118,184,257,31,69,97,143,210,545
Islington,2020-10-15,forecast,115,191,325,26,63,94,141,208,554
Islington,2020-10-16,forecast,112,209,417,24,61,89,140,210,624
Islington,2020-10-17,forecast,97,202,462,19,51,76,128,193,656
Islington,2020-10-18,forecast,80,177,617,13,40,62,100,154,549
Kensington and Chelsea,2020-10-05,forecast,46,51,27,19,33,41,52,63,98
Kensington and Chelsea,2020-10-06,forecast,55,65,41,21,38,48,63,80,140
Kensington and Chelsea,2020-10-07,forecast,90,110,80,32,58,76,105,136,249
Kensington and Chelsea,2020-10-08,forecast,76,104,102,23,47,63,91,127,265
Kensington and Chelsea,2020-10-09,forecast,96,147,172,25,55,77,122,176,420
Kensington and Chelsea,2020-10-10,forecast,62,108,160,14,33,49,79,118,340
Kensington and Chelsea,2020-10-11,forecast,88,183,352,18,46,70,114,187,638
Kensington and Chelsea,2020-10-12,forecast,204,503,1186,33,93,151,270,472,1776
Kensington and Chelsea,2020-10-13,forecast,251,783,2216,33,106,182,352,635,3011
Kensington and Chelsea,2020-10-14,forecast,398,1643,6248,43,154,270,567,1089,6074
Kensington and Chelsea,2020-10-15,forecast,340,1815,8029,32,124,226,530,1031,6392
Kensington and Chelsea,2020-10-16,forecast,444,3001,14535,33,150,287,675,1482,10777
Kensington and Chelsea,2020-10-17,forecast,287,2495,12575,18,88,172,467,1035,8803
Kensington and Chelsea,2020-10-18,forecast,405,5223,34271,23,117,246,673,1578,15353
Kingston upon Thames,2020-10-05,forecast,26,28,13,12,19,23,29,34,51
Kingston upon Thames,2020-10-06,forecast,24,26,14,10,17,21,26,32,50
Kingston upon Thames,2020-10-07,forecast,25,29,18,10,18,22,29,36,60
Kingston upon Thames,2020-10-08,forecast,36,42,29,14,25,32,41,51,86
Kingston upon Thames,2020-10-09,forecast,32,39,32,12,22,28,37,48,88
Kingston upon Thames,2020-10-10,forecast,41,54,72,15,27,36,48,63,128
Kingston upon Thames,2020-10-11,forecast,34,48,82,10,22,29,41,55,123
Kingston upon Thames,2020-10-12,forecast,55,82,201,14,33,45,65,90,216
Kingston upon Thames,2020-10-13,forecast,49,93,636,12,28,40,60,89,231
Kingston upon Thames,2020-10-14,forecast,53,107,631,11,29,44,66,99,279
Kingston upon Thames,2020-10-15,forecast,77,190,1817,15,40,60,97,148,437
Kingston upon Thames,2020-10-16,forecast,68,221,3348,12,34,51,88,138,436
Kingston upon Thames,2020-10-17,forecast,87,269,2671,14,42,67,114,184,664
Kingston upon Thames,2020-10-18,forecast,74,295,4473,10,33,54,99,169,582
Lambeth,2020-10-05,forecast,67,74,40,24,45,59,76,92,147
Lambeth,2020-10-06,forecast,61,69,40,22,42,53,70,87,146
Lambeth,2020-10-07,forecast,65,76,47,24,45,57,76,95,164
Lambeth,2020-10-08,forecast,84,101,70,29,55,71,99,127,227
Lambeth,2020-10-09,forecast,80,100,87,25,50,66,93,125,243
Lambeth,2020-10-10,forecast,49,65,55,14,30,42,60,82,169
Lambeth,2020-10-11,forecast,62,87,86,17,37,50,77,106,237
Lambeth,2020-10-12,forecast,145,217,275,39,84,119,180,257,625
Lambeth,2020-10-13,forecast,136,220,388,32,73,107,171,252,687
Lambeth,2020-10-14,forecast,143,259,539,31,78,114,178,275,782
Lambeth,2020-10-15,forecast,181,355,986,37,93,142,236,374,1062
Lambeth,2020-10-16,forecast,171,383,1590,32,88,133,231,373,1313
Lambeth,2020-10-17,forecast,111,290,1611,17,53,86,146,250,892
Lambeth,2020-10-18,forecast,140,367,1623,20,64,103,188,324,1224
Lewisham,2020-10-05,forecast,45,48,19,23,35,41,50,57,83
Lewisham,2020-10-06,forecast,45,49,22,22,34,41,50,60,90
Lewisham,2020-10-07,forecast,66,72,33,31,49,60,74,89,134
Lewisham,2020-10-08,forecast,65,73,38,30,48,58,72,90,140
Lewisham,2020-10-09,forecast,70,82,50,30,50,62,79,97,169
Lewisham,2020-10-10,forecast,39,47,34,16,29,35,45,57,98
Lewisham,2020-10-11,forecast,46,56,41,17,32,40,53,68,125
Lewisham,2020-10-12,forecast,94,121,112,31,62,81,108,145,291
Lewisham,2020-10-13,forecast,93,128,135,29,62,80,112,150,310
Lewisham,2020-10-14,forecast,136,194,228,41,86,115,163,221,521
Lewisham,2020-10-15,forecast,134,200,253,40,84,112,164,226,559
Lewisham,2020-10-16,forecast,148,237,421,39,88,120,180,257,618
Lewisham,2020-10-17,forecast,82,138,224,19,48,67,103,149,395
Lewisham,2020-10-18,forecast,95,171,380,22,55,78,117,179,495
Merton,2020-10-05,forecast,15,18,13,4,10,13,18,23,42
Merton,2020-10-06,forecast,13,17,14,3,8,11,16,21,43
Merton,2020-10-07,forecast,22,29,30,5,13,18,26,36,72
Merton,2020-10-08,forecast,19,27,32,4,11,16,23,33,73
Merton,2020-10-09,forecast,25,40,62,5,14,20,31,45,118
Merton,2020-10-10,forecast,18,33,68,3,10,14,23,35,98
Merton,2020-10-11,forecast,19,42,125,3,9,14,24,36,124
Merton,2020-10-12,forecast,29,77,248,4,14,23,38,64,241
Merton,2020-10-13,forecast,25,87,397,3,11,18,34,61,254
Merton,2020-10-14,forecast,42,165,712,5,17,30,56,103,520
Merton,2020-10-15,forecast,37,191,1066,4,15,26,53,95,556
Merton,2020-10-16,forecast,44,363,2776,4,17,31,66,132,739
Merton,2020-10-17,forecast,34,314,2231,2,12,23,51,106,778
Merton,2020-10-18,forecast,36,623,7256,2,12,25,53,122,1059
Newham,2020-10-05,forecast,45,51,28,17,32,40,51,64,104
Newham,2020-10-06,forecast,41,47,28,15,28,36,47,59,100
Newham,2020-10-07,forecast,42,49,31,15,28,37,49,61,105
Newham,2020-10-08,forecast,62,74,52,20,41,53,72,92,171
Newham,2020-10-09,forecast,45,56,44,15,30,39,52,68,133
Newham,2020-10-10,forecast,48,64,68,14,30,42,59,77,154
Newham,2020-10-11,forecast,37,49,53,10,23,30,45,58,120
Newham,2020-10-12,forecast,57,82,138,14,33,47,69,96,209
Newham,2020-10-13,forecast,49,77,151,12,29,40,61,87,215
Newham,2020-10-14,forecast,52,87,236,11,29,42,64,91,224
Newham,2020-10-15,forecast,75,142,691,15,39,59,95,138,358
Newham,2020-10-16,forecast,56,121,766,11,29,43,72,104,293
Newham,2020-10-17,forecast,59,179,2211,11,30,47,77,119,339
Newham,2020-10-18,forecast,46,186,3922,7,22,35,59,86,280
Redbridge,2020-10-05,forecast,58,65,34,24,42,52,65,80,129
Redbridge,2020-10-06,forecast,59,67,36,25,41,52,68,82,136
Redbridge,2020-10-07,forecast,60,70,45,23,41,52,69,86,149
Redbridge,2020-10-08,forecast,70,86,60,26,47,61,82,106,196
Redbridge,2020-10-09,forecast,83,106,90,29,55,72,97,127,257
Redbridge,2020-10-10,forecast,63,89,92,21,40,53,76,105,229
Redbridge,2020-10-11,forecast,58,86,110,18,35,48,70,97,234
Redbridge,2020-10-12,forecast,82,139,239,22,48,65,102,148,398
Redbridge,2020-10-13,forecast,85,161,408,21,45,68,105,158,503
Redbridge,2020-10-14,forecast,85,186,551,18,46,67,108,167,569
Redbridge,2020-10-15,forecast,102,257,884,19,51,79,135,212,762
Redbridge,2020-10-16,forecast,108,329,1210,19,56,85,147,244,1001
Redbridge,2020-10-17,forecast,84,341,1817,15,41,65,115,198,934
Redbridge,2020-10-18,forecast,81,395,2794,12,37,59,113,195,1000
Richmond upon Thames,2020-10-05,forecast,55,61,31,24,40,49,63,75,117
Richmond upon Thames,2020-10-06,forecast,70,82,50,27,49,62,80,102,171
Richmond upon Thames,2020-10-07,forecast,92,112,87,33,62,79,106,136,253
Richmond upon Thames,2020-10-08,forecast,125,166,177,43,79,104,147,194,414
Richmond upon Thames,2020-10-09,forecast,112,163,247,30,68,92,135,186,429
Richmond upon Thames,2020-10-10,forecast,148,240,382,38,84,122,181,260,704
Richmond upon Thames,2020-10-11,forecast,95,178,384,21,52,75,121,181,509
Richmond upon Thames,2020-10-12,forecast,256,638,1888,47,129,195,339,554,1873
Richmond upon Thames,2020-10-13,forecast,331,1026,3740,47,149,244,441,762,3225
Richmond upon Thames,2020-10-14,forecast,442,1798,9142,52,180,315,607,1084,5149
Richmond upon Thames,2020-10-15,forecast,591,3580,25535,57,227,423,832,1573,8386
Richmond upon Thames,2020-10-16,forecast,535,4124,33707,44,202,376,765,1478,9397
Richmond upon Thames,2020-10-17,forecast,700,7952,70535,54,240,477,1025,2170,13447
Richmond upon Thames,2020-10-18,forecast,460,6937,63115,28,151,297,704,1470,10937
Southwark,2020-10-05,forecast,34,37,18,15,25,30,38,46,69
Southwark,2020-10-06,forecast,25,28,15,9,17,22,28,34,55
Southwark,2020-10-07,forecast,31,36,21,11,22,28,35,44,72
Southwark,2020-10-08,forecast,31,35,21,11,21,26,35,44,74
Southwark,2020-10-09,forecast,33,39,27,11,23,29,38,49,88
Southwark,2020-10-10,forecast,22,28,23,7,14,19,26,35,64
Southwark,2020-10-11,forecast,21,26,23,6,13,17,24,32,61
Southwark,2020-10-12,forecast,39,53,65,11,23,33,47,63,134
Southwark,2020-10-13,forecast,29,40,53,7,16,24,35,49,104
Southwark,2020-10-14,forecast,36,57,136,8,19,29,45,63,148
Southwark,2020-10-15,forecast,34,56,142,7,18,27,43,62,149
Southwark,2020-10-16,forecast,37,72,310,7,19,29,48,70,182
Southwark,2020-10-17,forecast,26,51,233,4,12,20,32,49,131
Southwark,2020-10-18,forecast,23,57,382,3,11,17,29,47,137
Sutton,2020-10-05,forecast,16,18,12,5,11,14,18,23,41
Sutton,2020-10-06,forecast,20,24,16,7,13,17,24,29,51
Sutton,2020-10-07,forecast,15,19,16,4,10,13,18,23,45
Sutton,2020-10-08,forecast,20,26,26,6,13,17,24,32,64
Sutton,2020-10-09,forecast,19,26,25,6,12,16,23,31,66
Sutton,2020-10-10,forecast,16,22,27,4,10,13,18,26,60
Sutton,2020-10-11,forecast,13,19,24,3,7,10,16,22,52
Sutton,2020-10-12,forecast,28,51,112,7,17,23,36,51,146
Sutton,2020-10-13,forecast,37,78,250,8,20,29,47,72,228
Sutton,2020-10-14,forecast,28,66,293,6,15,22,37,58,187
Sutton,2020-10-15,forecast,36,101,694,8,19,29,48,77,300
Sutton,2020-10-16,forecast,36,126,1198,6,18,27,47,75,314
Sutton,2020-10-17,forecast,28,107,709,5,15,22,37,64,283
Sutton,2020-10-18,forecast,23,101,868,3,11,18,31,54,259
Tower Hamlets,2020-10-05,forecast,62,70,35,28,46,55,70,86,135
Tower Hamlets,2020-10-06,forecast,77,85,44,32,57,69,85,103,163
Tower Hamlets,2020-10-07,forecast,69,78,43,27,48,61,78,98,160
Tower Hamlets,2020-10-08,forecast,79,91,53,31,55,69,91,115,192
Tower Hamlets,2020-10-09,forecast,90,107,73,34,62,79,102,128,234
Tower Hamlets,2020-10-10,forecast,68,83,59,24,45,57,79,102,190
Tower Hamlets,2020-10-11,forecast,64,82,78,20,41,55,76,99,199
Tower Hamlets,2020-10-12,forecast,108,146,162,32,68,90,130,174,367
Tower Hamlets,2020-10-13,forecast,134,188,239,37,79,109,166,228,486
Tower Hamlets,2020-10-14,forecast,117,176,253,29,69,96,148,205,465
Tower Hamlets,2020-10-15,forecast,135,218,384,32,76,110,170,244,625
Tower Hamlets,2020-10-16,forecast,155,258,463,34,84,123,192,284,710
Tower Hamlets,2020-10-17,forecast,118,214,488,23,61,93,147,217,621
Tower Hamlets,2020-10-18,forecast,110,209,454,20,56,85,145,222,614
Waltham Forest,2020-10-05,forecast,60,68,41,23,42,52,67,84,144
Waltham Forest,2020-10-06,forecast,66,77,51,24,44,56,75,95,172
Waltham Forest,2020-10-07,forecast,67,83,62,23,45,59,79,103,193
Waltham Forest,2020-10-08,forecast,83,111,134,28,54,72,99,130,269
Waltham Forest,2020-10-09,forecast,81,119,197,25,52,68,97,136,306
Waltham Forest,2020-10-10,forecast,67,110,190,18,40,55,80,113,298
Waltham Forest,2020-10-11,forecast,62,114,273,15,35,50,78,112,319
Waltham Forest,2020-10-12,forecast,145,334,964,33,80,116,186,295,952
Waltham Forest,2020-10-13,forecast,158,475,2075,33,83,126,204,322,1213
Waltham Forest,2020-10-14,forecast,159,614,3128,31,82,122,218,369,1550
Waltham Forest,2020-10-15,forecast,207,995,6105,35,98,149,279,495,2468
Waltham Forest,2020-10-16,forecast,203,1246,8200,30,87,148,280,514,2872
Waltham Forest,2020-10-17,forecast,165,1733,15292,23,70,118,234,448,3015
Waltham Forest,2020-10-18,forecast,154,2246,21935,18,62,108,222,442,2912
Wandsworth,2020-10-05,forecast,48,52,22,23,36,43,54,63,95
Wandsworth,2020-10-06,forecast,50,54,27,22,37,44,55,67,101
Wandsworth,2020-10-07,forecast,55,61,31,25,41,49,62,74,118
Wandsworth,2020-10-08,forecast,67,77,43,27,48,59,76,95,157
Wandsworth,2020-10-09,forecast,84,101,67,33,58,74,96,122,226
Wandsworth,2020-10-10,forecast,50,63,49,18,33,43,59,77,153
Wandsworth,2020-10-11,forecast,44,57,52,14,29,38,52,68,135
Wandsworth,2020-10-12,forecast,104,148,154,32,66,88,126,173,397
Wandsworth,2020-10-13,forecast,105,156,173,29,61,85,127,180,456
Wandsworth,2020-10-14,forecast,120,189,262,30,68,99,147,209,517
Wandsworth,2020-10-15,forecast,145,248,352,34,81,118,181,278,761
Wandsworth,2020-10-16,forecast,182,345,727,36,98,142,232,350,1068
Wandsworth,2020-10-17,forecast,111,219,437,21,56,84,145,223,704
Wandsworth,2020-10-18,forecast,95,216,515,16,47,74,127,200,701
Westminster,2020-10-05,forecast,54,59,28,25,40,49,60,72,113
Westminster,2020-10-06,forecast,72,79,40,32,52,63,80,98,152
Westminster,2020-10-07,forecast,75,88,52,31,54,67,87,108,181
Westminster,2020-10-08,forecast,89,109,77,33,61,77,105,134,253
Westminster,2020-10-09,forecast,105,136,116,36,70,89,124,161,328
Westminster,2020-10-10,forecast,51,70,69,15,30,42,60,81,185
Westminster,2020-10-11,forecast,74,112,137,20,44,60,90,128,323
Westminster,2020-10-12,forecast,175,310,609,46,102,142,221,324,927
Westminster,2020-10-13,forecast,228,438,760,53,121,179,297,462,1383
Westminster,2020-10-14,forecast,244,544,1212,50,125,190,320,522,1823
Westminster,2020-10-15,forecast,293,751,2037,54,139,221,385,618,2478
Westminster,2020-10-16,forecast,351,1025,3061,54,161,255,466,807,3651
Westminster,2020-10-17,forecast,164,593,2169,22,75,119,229,410,1964
Westminster,2020-10-18,forecast,246,1010,4135,34,103,175,336,608,3532
County Durham,2020-10-05,forecast,210,241,131,90,153,186,239,299,489
County Durham,2020-10-06,forecast,252,297,193,94,175,218,286,362,653
County Durham,2020-10-07,forecast,290,394,426,103,196,249,334,449,1057
County Durham,2020-10-08,forecast,376,595,862,124,232,309,463,646,1740
County Durham,2020-10-09,forecast,444,860,2385,128,257,360,551,803,2610
County Durham,2020-10-10,forecast,448,1214,5582,120,244,349,567,894,3570
County Durham,2020-10-11,forecast,352,1571,16445,79,174,263,463,765,3694
County Durham,2020-10-12,forecast,541,4419,59596,98,248,397,735,1358,7805
County Durham,2020-10-13,forecast,634,10023,160631,89,261,448,906,1747,13829
County Durham,2020-10-14,forecast,756,26316,503893,96,289,511,1104,2177,22868
County Durham,2020-10-15,forecast,964,59019,1169753,103,336,642,1462,3445,39571
County Durham,2020-10-16,forecast,1082,155802,3165273,98,378,683,1784,4194,63210
County Durham,2020-10-17,forecast,1109,243514,4969277,81,348,690,1819,4668,83186
County Durham,2020-10-18,forecast,858,211304,3851348,61,250,538,1479,4011,95137
Darlington,2020-10-05,forecast,29,37,29,7,18,25,36,48,91
Darlington,2020-10-06,forecast,29,40,38,7,17,24,35,49,101
Darlington,2020-10-07,forecast,29,39,45,6,16,24,35,47,103
Darlington,2020-10-08,forecast,41,62,81,8,24,33,50,72,173
Darlington,2020-10-09,forecast,18,27,34,3,10,14,22,33,79
Darlington,2020-10-10,forecast,35,57,93,6,17,27,43,64,170
Darlington,2020-10-11,forecast,18,34,54,3,9,15,24,39,111
Darlington,2020-10-12,forecast,37,75,173,5,18,28,48,76,226
Darlington,2020-10-13,forecast,36,90,384,5,16,27,48,81,299
Darlington,2020-10-14,forecast,36,95,482,4,15,26,50,81,277
Darlington,2020-10-15,forecast,50,168,1085,5,20,36,71,124,463
Darlington,2020-10-16,forecast,23,97,784,2,9,16,32,57,245
Darlington,2020-10-17,forecast,43,161,670,4,16,30,62,110,549
Darlington,2020-10-18,forecast,24,135,1139,1,8,16,35,66,388
Gateshead,2020-10-05,forecast,75,78,25,44,61,70,82,92,122
Gateshead,2020-10-06,forecast,97,102,35,55,78,89,106,120,164
Gateshead,2020-10-07,forecast,115,123,47,64,92,105,124,145,210
Gateshead,2020-10-08,forecast,126,139,63,66,98,114,140,164,253
Gateshead,2020-10-09,forecast,109,126,72,55,82,97,123,151,245
Gateshead,2020-10-10,forecast,108,129,84,50,78,96,123,152,282
Gateshead,2020-10-11,forecast,98,123,104,43,69,86,112,142,280
Gateshead,2020-10-12,forecast,124,169,175,46,83,107,142,190,417
Gateshead,2020-10-13,forecast,156,227,297,59,106,134,184,253,572
Gateshead,2020-10-14,forecast,187,295,428,63,118,157,227,323,815
Gateshead,2020-10-15,forecast,208,356,702,64,127,172,252,364,954
Gateshead,2020-10-16,forecast,179,355,898,50,106,147,221,327,992
Gateshead,2020-10-17,forecast,182,402,1302,49,103,143,226,331,1059
Gateshead,2020-10-18,forecast,165,417,1587,39,89,130,207,323,1187
Hartlepool,2020-10-05,forecast,42,48,25,19,32,38,47,58,96
Hartlepool,2020-10-06,forecast,43,50,29,18,31,38,49,61,102
Hartlepool,2020-10-07,forecast,46,57,47,19,32,40,53,67,131
Hartlepool,2020-10-08,forecast,49,66,100,17,32,42,57,76,154
Hartlepool,2020-10-09,forecast,46,70,141,14,29,39,56,77,166
Hartlepool,2020-10-10,forecast,38,65,183,10,22,30,45,64,164
