region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Ealing,2020-12-05,forecast,30,45,111,10,19,25,36,48,108
Ealing,2020-12-06,forecast,27,46,165,9,17,23,33,45,110
Enfield,2020-11-23,forecast,108,111,27,72,92,101,115,127,158
Enfield,2020-11-24,forecast,96,100,28,61,80,90,103,115,150
Enfield,2020-11-25,forecast,87,91,28,54,72,81,94,107,141
Enfield,2020-11-26,forecast,95,100,34,56,76,87,103,120,159
Enfield,2020-11-27,forecast,79,85,33,43,63,73,86,102,145
Enfield,2020-11-28,forecast,56,60,26,28,42,50,62,73,105
Enfield,2020-11-29,forecast,54,60,29,26,40,49,60,75,113
Enfield,2020-11-30,forecast,80,92,52,37,58,70,92,114,178
Enfield,2020-12-01,forecast,71,83,51,29,50,63,82,103,174
Enfield,2020-12-02,forecast,63,77,65,25,43,55,75,96,164
Enfield,2020-12-03,forecast,70,87,74,25,45,58,83,110,201
Enfield,2020-12-04,forecast,58,75,76,19,37,48,68,93,170
Enfield,2020-12-05,forecast,41,55,71,13,25,34,49,68,130
Enfield,2020-12-06,forecast,39,54,76,11,23,32,48,67,135
Greenwich,2020-11-23,forecast,80,83,26,47,65,74,86,97,127
Greenwich,2020-11-24,forecast,69,74,26,41,55,64,76,88,124
Greenwich,2020-11-25,forecast,68,73,28,37,53,62,75,88,125
Greenwich,2020-11-26,forecast,59,64,27,31,44,53,66,79,118
Greenwich,2020-11-27,forecast,47,52,25,21,34,42,54,65,98
Greenwich,2020-11-28,forecast,37,42,22,16,26,32,42,53,84
Greenwich,2020-11-29,forecast,29,34,20,11,20,25,34,43,72
Greenwich,2020-11-30,forecast,54,65,41,20,35,46,64,85,144
Greenwich,2020-12-01,forecast,47,59,42,16,29,40,57,76,140
Greenwich,2020-12-02,forecast,46,59,46,14,27,38,57,77,145
Greenwich,2020-12-03,forecast,40,53,46,12,23,31,49,70,137
Greenwich,2020-12-04,forecast,32,44,40,8,17,25,41,58,120
Greenwich,2020-12-05,forecast,25,36,37,5,13,19,33,46,102
Greenwich,2020-12-06,forecast,19,29,32,4,9,15,25,38,87
Hammersmith and Fulham,2020-11-23,forecast,35,37,11,21,29,32,38,43,58
Hammersmith and Fulham,2020-11-24,forecast,31,33,11,17,25,29,34,39,53
Hammersmith and Fulham,2020-11-25,forecast,31,33,12,17,24,28,34,39,54
Hammersmith and Fulham,2020-11-26,forecast,27,29,13,13,20,24,30,35,50
Hammersmith and Fulham,2020-11-27,forecast,24,26,13,11,18,21,26,31,50
Hammersmith and Fulham,2020-11-28,forecast,17,19,12,7,12,15,19,24,39
Hammersmith and Fulham,2020-11-29,forecast,11,13,11,4,7,9,13,16,27
Hammersmith and Fulham,2020-11-30,forecast,20,25,26,7,13,17,23,30,54
Hammersmith and Fulham,2020-12-01,forecast,17,23,25,6,11,15,20,27,53
Hammersmith and Fulham,2020-12-02,forecast,17,24,42,5,10,14,20,27,57
Hammersmith and Fulham,2020-12-03,forecast,15,22,46,4,9,12,18,24,55
Hammersmith and Fulham,2020-12-04,forecast,13,21,65,3,8,10,16,22,54
Hammersmith and Fulham,2020-12-05,forecast,9,17,72,2,5,7,11,17,43
Hammersmith and Fulham,2020-12-06,forecast,6,13,71,1,3,5,8,11,30
Haringey,2020-11-23,forecast,51,54,16,31,43,48,55,63,83
Haringey,2020-11-24,forecast,42,44,15,24,34,39,46,52,71
Haringey,2020-11-25,forecast,45,47,17,25,35,41,49,56,77
Haringey,2020-11-26,forecast,44,46,18,22,34,40,48,56,79
Haringey,2020-11-27,forecast,41,44,20,20,31,37,45,53,79
Haringey,2020-11-28,forecast,29,32,18,13,21,26,32,39,61
Haringey,2020-11-29,forecast,29,33,26,12,20,25,32,40,64
Haringey,2020-11-30,forecast,41,48,44,16,29,36,46,58,97
Haringey,2020-12-01,forecast,33,41,71,12,22,29,38,48,84
Haringey,2020-12-02,forecast,35,46,131,12,23,30,40,52,98
Haringey,2020-12-03,forecast,34,46,107,10,22,29,40,52,104
Haringey,2020-12-04,forecast,32,46,193,9,19,26,37,51,104
Haringey,2020-12-05,forecast,22,39,322,6,13,18,27,37,81
Haringey,2020-12-06,forecast,22,46,576,5,12,18,27,36,86
Harrow,2020-11-23,forecast,66,67,18,41,55,62,70,78,100
Harrow,2020-11-24,forecast,60,62,17,37,50,56,64,71,93
Harrow,2020-11-25,forecast,52,55,17,31,42,49,57,64,85
Harrow,2020-11-26,forecast,46,48,17,26,37,42,50,57,79
Harrow,2020-11-27,forecast,44,46,17,23,34,40,48,56,79
Harrow,2020-11-28,forecast,31,33,14,15,23,28,35,40,59
Harrow,2020-11-29,forecast,26,29,14,12,19,24,29,36,54
Harrow,2020-11-30,forecast,46,52,26,22,34,41,52,63,99
Harrow,2020-12-01,forecast,41,47,26,18,30,36,47,57,93
Harrow,2020-12-02,forecast,36,42,27,15,25,32,41,52,92
Harrow,2020-12-03,forecast,31,38,27,12,22,28,37,47,83
Harrow,2020-12-04,forecast,30,36,28,11,20,26,34,45,83
Harrow,2020-12-05,forecast,21,26,24,7,13,18,25,32,62
Harrow,2020-12-06,forecast,18,23,23,5,11,15,22,29,57
Havering,2020-11-23,forecast,138,142,42,82,113,128,148,167,220
Havering,2020-11-24,forecast,127,131,39,75,103,117,138,154,203
Havering,2020-11-25,forecast,115,120,39,65,92,106,125,141,188
Havering,2020-11-26,forecast,127,132,46,70,99,115,137,159,218
Havering,2020-11-27,forecast,108,115,44,58,85,99,119,138,196
Havering,2020-11-28,forecast,82,88,34,43,64,75,90,105,153
Havering,2020-11-29,forecast,76,82,34,38,58,69,85,99,146
Havering,2020-11-30,forecast,115,126,58,56,85,103,129,153,236
Havering,2020-12-01,forecast,106,116,56,50,77,93,119,145,219
Havering,2020-12-02,forecast,95,106,56,40,65,84,109,133,211
Havering,2020-12-03,forecast,104,118,68,44,73,91,118,146,240
Havering,2020-12-04,forecast,89,104,67,33,62,78,103,128,219
Havering,2020-12-05,forecast,68,79,52,24,45,58,78,98,174
Havering,2020-12-06,forecast,62,74,53,21,41,53,72,92,163
Hillingdon,2020-11-23,forecast,78,81,26,46,63,72,84,95,127
Hillingdon,2020-11-24,forecast,70,75,26,40,56,64,77,89,123
Hillingdon,2020-11-25,forecast,69,74,30,36,54,63,76,89,129
Hillingdon,2020-11-26,forecast,60,65,28,31,46,54,66,79,120
Hillingdon,2020-11-27,forecast,54,60,28,25,40,49,61,74,112
Hillingdon,2020-11-28,forecast,39,44,25,17,28,35,44,54,87
Hillingdon,2020-11-29,forecast,37,43,27,16,27,32,42,53,92
Hillingdon,2020-11-30,forecast,51,64,54,21,35,45,59,77,144
Hillingdon,2020-12-01,forecast,46,60,63,17,30,40,55,72,138
Hillingdon,2020-12-02,forecast,45,61,82,16,28,38,54,72,148
Hillingdon,2020-12-03,forecast,39,56,99,13,25,32,46,64,143
Hillingdon,2020-12-04,forecast,35,54,102,11,21,29,42,60,144
Hillingdon,2020-12-05,forecast,24,43,126,7,14,20,29,43,110
Hillingdon,2020-12-06,forecast,23,46,196,6,14,19,30,44,115
Hounslow,2020-11-23,forecast,65,69,27,34,51,59,71,81,118
Hounslow,2020-11-24,forecast,54,58,24,28,41,49,59,70,102
Hounslow,2020-11-25,forecast,53,59,29,26,40,47,59,72,111
Hounslow,2020-11-26,forecast,53,61,36,25,38,47,60,73,122
Hounslow,2020-11-27,forecast,41,51,38,18,29,36,48,60,111
Hounslow,2020-11-28,forecast,33,44,42,14,22,29,39,49,106
Hounslow,2020-11-29,forecast,27,39,48,10,18,23,31,42,101
Hounslow,2020-11-30,forecast,37,64,116,13,24,31,45,63,176
Hounslow,2020-12-01,forecast,31,59,123,10,19,26,38,56,179
Hounslow,2020-12-02,forecast,31,68,182,9,18,25,38,57,197
Hounslow,2020-12-03,forecast,28,84,349,8,17,23,37,59,248
Hounslow,2020-12-04,forecast,23,82,461,6,13,19,29,48,222
Hounslow,2020-12-05,forecast,18,84,516,5,10,14,24,42,223
Hounslow,2020-12-06,forecast,15,90,690,3,7,11,19,33,220
Islington,2020-11-23,forecast,46,47,14,28,37,42,49,55,71
Islington,2020-11-24,forecast,39,40,13,22,31,35,41,47,64
Islington,2020-11-25,forecast,39,41,15,22,31,36,42,48,68
Islington,2020-11-26,forecast,34,37,17,18,27,31,38,44,65
Islington,2020-11-27,forecast,31,35,22,15,23,27,34,41,65
Islington,2020-11-28,forecast,21,25,23,9,15,19,24,29,51
Islington,2020-11-29,forecast,17,21,31,7,12,15,19,24,44
Islington,2020-11-30,forecast,32,45,87,13,23,28,37,47,93
Islington,2020-12-01,forecast,27,42,144,10,18,23,31,40,89
Islington,2020-12-02,forecast,27,51,246,10,18,23,33,42,106
Islington,2020-12-03,forecast,23,52,327,8,15,20,28,38,99
Islington,2020-12-04,forecast,21,61,592,6,13,18,25,35,103
Islington,2020-12-05,forecast,15,60,756,4,9,12,18,26,87
Islington,2020-12-06,forecast,11,71,1266,3,6,9,14,21,73
Kensington and Chelsea,2020-11-23,forecast,32,34,12,17,26,30,35,41,56
Kensington and Chelsea,2020-11-24,forecast,28,30,11,14,22,26,31,36,50
Kensington and Chelsea,2020-11-25,forecast,30,32,14,15,22,27,33,39,58
Kensington and Chelsea,2020-11-26,forecast,28,31,16,13,21,25,31,38,58
Kensington and Chelsea,2020-11-27,forecast,22,25,15,10,16,20,25,31,51
Kensington and Chelsea,2020-11-28,forecast,15,17,12,5,10,13,17,21,36
Kensington and Chelsea,2020-11-29,forecast,15,18,18,5,10,13,18,22,40
Kensington and Chelsea,2020-11-30,forecast,25,33,39,8,16,21,29,39,78
Kensington and Chelsea,2020-12-01,forecast,22,31,71,7,14,18,26,35,72
Kensington and Chelsea,2020-12-02,forecast,23,34,87,7,14,18,27,38,86
Kensington and Chelsea,2020-12-03,forecast,21,36,186,6,12,17,27,38,85
Kensington and Chelsea,2020-12-04,forecast,17,33,216,4,10,13,21,30,77
Kensington and Chelsea,2020-12-05,forecast,11,25,212,2,6,9,14,21,62
Kensington and Chelsea,2020-12-06,forecast,11,36,585,2,6,9,15,22,64
Kingston upon Thames,2020-11-23,forecast,40,42,15,21,31,36,43,50,69
Kingston upon Thames,2020-11-24,forecast,36,39,18,19,28,33,40,47,69
Kingston upon Thames,2020-11-25,forecast,37,41,27,18,27,33,41,49,76
Kingston upon Thames,2020-11-26,forecast,34,41,60,15,25,31,38,47,78
Kingston upon Thames,2020-11-27,forecast,26,36,144,11,18,23,30,38,68
Kingston upon Thames,2020-11-28,forecast,25,44,370,10,17,21,29,38,80
Kingston upon Thames,2020-11-29,forecast,22,63,1221,8,14,19,26,35,83
Kingston upon Thames,2020-11-30,forecast,31,177,5140,10,19,26,37,51,132
Kingston upon Thames,2020-12-01,forecast,27,365,12585,8,17,23,33,48,147
Kingston upon Thames,2020-12-02,forecast,27,1317,53165,8,15,21,34,50,170
Kingston upon Thames,2020-12-03,forecast,26,3259,135548,6,14,21,33,50,194
Kingston upon Thames,2020-12-04,forecast,20,5934,252159,4,10,15,25,39,177
Kingston upon Thames,2020-12-05,forecast,18,24650,1075009,4,9,14,24,41,201
Kingston upon Thames,2020-12-06,forecast,16,47703,2076056,3,8,12,21,37,198
Lambeth,2020-11-23,forecast,71,73,21,42,58,66,75,84,110
Lambeth,2020-11-24,forecast,53,55,18,29,42,49,57,66,86
Lambeth,2020-11-25,forecast,56,59,22,30,44,51,61,69,96
Lambeth,2020-11-26,forecast,56,60,26,29,43,51,61,72,101
Lambeth,2020-11-27,forecast,53,58,32,27,40,47,58,69,104
Lambeth,2020-11-28,forecast,30,34,24,14,22,26,34,41,64
Lambeth,2020-11-29,forecast,28,33,47,12,20,24,31,37,65
Lambeth,2020-11-30,forecast,54,69,171,22,37,47,61,77,136
Lambeth,2020-12-01,forecast,40,59,251,15,27,34,46,59,112
Lambeth,2020-12-02,forecast,43,73,518,14,28,36,50,64,133
Lambeth,2020-12-03,forecast,44,88,875,13,27,37,51,68,147
Lambeth,2020-12-04,forecast,41,109,1602,13,24,34,47,66,150
Lambeth,2020-12-05,forecast,23,80,1347,6,13,19,27,38,94
Lambeth,2020-12-06,forecast,21,109,2255,5,12,17,26,36,98
Lewisham,2020-11-23,forecast,44,46,13,27,37,41,48,53,68
Lewisham,2020-11-24,forecast,32,33,11,18,26,29,35,39,52
Lewisham,2020-11-25,forecast,35,36,12,19,27,32,38,43,59
Lewisham,2020-11-26,forecast,29,31,12,15,22,26,32,37,53
Lewisham,2020-11-27,forecast,28,30,12,14,22,26,31,37,52
Lewisham,2020-11-28,forecast,15,17,8,7,11,14,17,21,32
Lewisham,2020-11-29,forecast,13,14,8,5,9,11,15,18,28
Lewisham,2020-11-30,forecast,25,28,16,10,18,22,28,35,58
Lewisham,2020-12-01,forecast,18,21,13,7,12,15,21,26,45
Lewisham,2020-12-02,forecast,19,23,16,7,13,17,22,29,50
Lewisham,2020-12-03,forecast,16,20,16,5,10,13,19,24,46
Lewisham,2020-12-04,forecast,15,19,17,5,10,13,18,24,47
Lewisham,2020-12-05,forecast,9,11,11,2,5,7,11,14,27
Lewisham,2020-12-06,forecast,7,10,11,1,4,6,9,12,25
Merton,2020-11-23,forecast,47,49,15,28,38,44,51,57,78
Merton,2020-11-24,forecast,38,40,14,21,30,35,41,47,66
Merton,2020-11-25,forecast,39,42,17,21,31,36,43,51,73
Merton,2020-11-26,forecast,32,35,16,16,24,29,36,43,64
Merton,2020-11-27,forecast,28,32,16,13,21,25,32,39,63
Merton,2020-11-28,forecast,20,23,13,8,14,17,23,28,47
Merton,2020-11-29,forecast,17,21,14,7,12,15,20,26,46
Merton,2020-11-30,forecast,26,33,23,11,18,23,31,40,76
Merton,2020-12-01,forecast,21,28,22,7,14,18,25,34,67
Merton,2020-12-02,forecast,22,30,26,7,14,18,26,36,74
Merton,2020-12-03,forecast,18,25,25,5,11,14,21,31,71
Merton,2020-12-04,forecast,15,24,28,4,9,13,19,28,71
Merton,2020-12-05,forecast,11,17,19,2,6,8,14,20,53
Merton,2020-12-06,forecast,9,16,22,2,5,7,12,18,52
Newham,2020-11-23,forecast,133,139,43,79,108,123,143,162,218
Newham,2020-11-24,forecast,112,117,38,64,90,103,120,137,182
Newham,2020-11-25,forecast,110,118,44,60,89,101,121,140,194
Newham,2020-11-26,forecast,129,139,58,70,100,118,142,167,237
Newham,2020-11-27,forecast,111,123,66,54,82,99,123,146,236
Newham,2020-11-28,forecast,84,95,56,37,60,74,94,115,189
Newham,2020-11-29,forecast,78,90,62,32,54,67,88,108,184
Newham,2020-11-30,forecast,128,159,161,48,88,112,146,185,357
Newham,2020-12-01,forecast,108,139,153,39,70,92,125,160,324
Newham,2020-12-02,forecast,105,147,211,36,66,90,122,161,350
Newham,2020-12-03,forecast,123,182,396,37,75,102,146,195,443
Newham,2020-12-04,forecast,105,174,487,27,62,88,127,171,450
Newham,2020-12-05,forecast,81,150,629,20,44,65,98,136,388
Newham,2020-12-06,forecast,75,151,832,16,40,60,91,128,397
Redbridge,2020-11-23,forecast,156,162,52,90,127,144,169,190,257
Redbridge,2020-11-24,forecast,135,144,54,78,107,124,146,171,240
Redbridge,2020-11-25,forecast,137,152,71,74,107,124,151,178,275
Redbridge,2020-11-26,forecast,144,168,110,70,108,128,160,197,333
Redbridge,2020-11-27,forecast,147,184,179,64,107,129,168,211,389
Redbridge,2020-11-28,forecast,101,137,178,42,69,89,117,150,300
Redbridge,2020-11-29,forecast,94,142,231,34,62,81,109,144,360
Redbridge,2020-11-30,forecast,150,279,1004,53,93,125,180,249,691
Redbridge,2020-12-01,forecast,131,279,1031,39,76,105,163,231,711
Redbridge,2020-12-02,forecast,132,357,1928,35,76,107,163,242,905
Redbridge,2020-12-03,forecast,137,486,3392,34,73,111,175,268,1146
Redbridge,2020-12-04,forecast,143,773,10574,32,72,110,183,295,1437
Redbridge,2020-12-05,forecast,96,681,8192,20,47,74,127,208,1228
Redbridge,2020-12-06,forecast,90,788,9526,15,42,68,117,199,1333
Richmond upon Thames,2020-11-23,forecast,24,25,10,12,18,22,27,31,43
Richmond upon Thames,2020-11-24,forecast,21,23,10,10,16,19,23,28,40
Richmond upon Thames,2020-11-25,forecast,19,21,10,9,14,17,22,26,40
Richmond upon Thames,2020-11-26,forecast,16,19,10,7,12,15,19,23,37
Richmond upon Thames,2020-11-27,forecast,14,16,11,5,10,12,16,20,35
Richmond upon Thames,2020-11-28,forecast,9,11,9,3,6,8,11,14,26
Richmond upon Thames,2020-11-29,forecast,9,11,11,2,5,7,10,13,26
Richmond upon Thames,2020-11-30,forecast,13,19,25,4,9,11,16,21,48
Richmond upon Thames,2020-12-01,forecast,11,17,24,3,7,9,14,19,45
Richmond upon Thames,2020-12-02,forecast,10,17,32,3,6,8,13,18,47
Richmond upon Thames,2020-12-03,forecast,9,17,49,2,5,7,11,17,47
Richmond upon Thames,2020-12-04,forecast,7,16,58,2,4,6,9,14,46
Richmond upon Thames,2020-12-05,forecast,5,12,57,1,3,4,6,10,34
Richmond upon Thames,2020-12-06,forecast,4,14,78,0,2,3,6,9,32
Southwark,2020-11-23,forecast,50,52,16,30,41,46,54,61,81
Southwark,2020-11-24,forecast,36,38,13,20,29,33,39,45,63
Southwark,2020-11-25,forecast,39,42,16,21,30,36,43,50,70
Southwark,2020-11-26,forecast,35,37,16,17,26,31,38,45,67
Southwark,2020-11-27,forecast,34,38,19,16,26,30,38,47,71
Southwark,2020-11-28,forecast,21,23,15,8,14,18,23,28,48
Southwark,2020-11-29,forecast,18,21,16,7,12,16,20,26,46
Southwark,2020-11-30,forecast,32,41,37,13,22,28,38,49,93
Southwark,2020-12-01,forecast,23,31,37,8,15,20,27,36,75
Southwark,2020-12-02,forecast,26,36,57,8,16,22,30,41,91
Southwark,2020-12-03,forecast,23,34,69,7,14,19,27,37,86
Southwark,2020-12-04,forecast,22,37,89,6,13,18,27,38,93
Southwark,2020-12-05,forecast,13,25,92,3,7,10,16,23,60
Southwark,2020-12-06,forecast,12,25,124,2,6,9,15,22,65
Sutton,2020-11-23,forecast,43,44,13,25,34,40,46,52,69
Sutton,2020-11-24,forecast,38,40,13,22,31,35,42,48,65
Sutton,2020-11-25,forecast,32,34,13,17,26,30,35,41,58
Sutton,2020-11-26,forecast,33,35,13,17,26,30,36,42,59
Sutton,2020-11-27,forecast,31,34,14,15,24,28,34,41,59
Sutton,2020-11-28,forecast,20,22,10,9,15,18,23,27,41
Sutton,2020-11-29,forecast,17,19,9,7,12,15,20,24,36
Sutton,2020-11-30,forecast,29,32,18,12,21,25,32,39,62
Sutton,2020-12-01,forecast,26,30,18,11,18,23,30,37,63
Sutton,2020-12-02,forecast,22,26,19,8,15,19,25,33,56
Sutton,2020-12-03,forecast,22,27,21,7,15,19,26,33,60
Sutton,2020-12-04,forecast,20,25,22,7,13,17,24,32,58
Sutton,2020-12-05,forecast,13,17,16,4,8,11,16,21,41
Sutton,2020-12-06,forecast,11,15,17,3,6,9,13,18,37
Tower Hamlets,2020-11-23,forecast,106,108,26,71,89,99,112,123,157
Tower Hamlets,2020-11-24,forecast,85,87,23,54,71,80,91,101,127
Tower Hamlets,2020-11-25,forecast,90,93,27,56,73,84,96,108,141
Tower Hamlets,2020-11-26,forecast,74,78,25,46,61,69,79,91,124
Tower Hamlets,2020-11-27,forecast,70,74,25,40,56,65,77,89,122
Tower Hamlets,2020-11-28,forecast,47,50,20,25,37,43,51,60,87
Tower Hamlets,2020-11-29,forecast,42,45,20,21,32,38,47,55,80
Tower Hamlets,2020-11-30,forecast,69,78,38,36,52,62,78,95,147
Tower Hamlets,2020-12-01,forecast,55,62,36,24,40,49,62,76,123
Tower Hamlets,2020-12-02,forecast,58,67,42,26,41,51,66,82,139
Tower Hamlets,2020-12-03,forecast,49,58,45,20,34,42,55,70,122
Tower Hamlets,2020-12-04,forecast,45,56,49,17,31,39,52,67,122
Tower Hamlets,2020-12-05,forecast,30,39,40,10,20,25,36,47,90
Tower Hamlets,2020-12-06,forecast,27,36,45,9,17,23,32,42,88
Waltham Forest,2020-11-23,forecast,117,119,32,71,96,109,124,137,178
Waltham Forest,2020-11-24,forecast,93,97,30,56,76,86,100,114,150
Waltham Forest,2020-11-25,forecast,97,102,35,57,78,89,106,120,164
Waltham Forest,2020-11-26,forecast,98,106,42,55,78,90,107,125,177
Waltham Forest,2020-11-27,forecast,96,106,48,51,75,88,105,123,186
Waltham Forest,2020-11-28,forecast,70,78,43,36,53,62,77,93,146
Waltham Forest,2020-11-29,forecast,64,73,47,30,48,57,72,86,144
Waltham Forest,2020-11-30,forecast,119,143,107,55,87,106,134,164,301
Waltham Forest,2020-12-01,forecast,97,120,110,40,68,84,111,138,262
Waltham Forest,2020-12-02,forecast,100,134,165,41,69,87,116,150,308
Waltham Forest,2020-12-03,forecast,101,141,205,37,68,87,119,152,338
Waltham Forest,2020-12-04,forecast,100,148,257,34,65,85,119,153,375
Waltham Forest,2020-12-05,forecast,73,115,226,23,46,62,86,117,293
Waltham Forest,2020-12-06,forecast,66,113,264,20,40,54,79,109,309
Wandsworth,2020-11-23,forecast,42,43,13,25,34,38,45,51,67
Wandsworth,2020-11-24,forecast,34,36,11,20,28,31,37,42,57
Wandsworth,2020-11-25,forecast,33,34,13,18,26,30,35,41,56
Wandsworth,2020-11-26,forecast,28,30,12,14,22,26,31,36,52
Wandsworth,2020-11-27,forecast,25,27,13,13,19,22,28,33,49
Wandsworth,2020-11-28,forecast,15,17,10,7,11,13,17,20,32
Wandsworth,2020-11-29,forecast,12,13,9,5,8,10,13,16,26
Wandsworth,2020-11-30,forecast,19,23,20,8,14,17,22,27,48
Wandsworth,2020-12-01,forecast,16,20,25,7,11,14,18,23,44
Wandsworth,2020-12-02,forecast,15,20,32,6,10,13,17,22,46
Wandsworth,2020-12-03,forecast,13,18,48,5,9,11,15,19,43
Wandsworth,2020-12-04,forecast,11,18,66,4,7,10,13,18,41
Wandsworth,2020-12-05,forecast,7,12,53,2,4,6,8,11,26
Wandsworth,2020-12-06,forecast,5,10,73,1,3,4,6,9,23
Westminster,2020-11-23,forecast,44,46,15,26,36,41,47,55,73
Westminster,2020-11-24,forecast,45,48,17,26,37,42,49,56,78
Westminster,2020-11-25,forecast,38,40,15,20,30,35,41,48,67
Westminster,2020-11-26,forecast,38,40,17,19,29,34,41,48,72
Westminster,2020-11-27,forecast,37,40,19,18,28,34,41,48,73
Westminster,2020-11-28,forecast,21,23,13,9,15,18,23,28,45
Westminster,2020-11-29,forecast,20,23,17,8,14,17,22,27,45
Westminster,2020-11-30,forecast,33,41,33,14,24,30,38,48,88
Westminster,2020-12-01,forecast,34,42,41,14,24,31,39,49,93
Westminster,2020-12-02,forecast,29,38,44,11,19,25,34,44,89
Westminster,2020-12-03,forecast,29,39,55,10,19,25,34,44,90
Westminster,2020-12-04,forecast,28,40,72,9,18,23,32,44,99
Westminster,2020-12-05,forecast,15,24,68,4,9,13,18,25,60
Westminster,2020-12-06,forecast,15,25,99,4,9,12,18,25,64
County Durham,2020-11-23,forecast,153,157,35,107,133,145,162,178,218
County Durham,2020-11-24,forecast,134,138,35,88,114,126,143,159,199
County Durham,2020-11-25,forecast,128,133,40,81,107,120,136,152,205
County Durham,2020-11-26,forecast,112,121,46,69,92,104,122,139,199
County Durham,2020-11-27,forecast,93,103,52,55,75,85,100,117,181
County Durham,2020-11-28,forecast,70,81,59,39,54,64,77,93,151
County Durham,2020-11-29,forecast,62,77,90,33,47,57,69,83,156
County Durham,2020-11-30,forecast,79,106,187,40,59,70,90,112,225
County Durham,2020-12-01,forecast,68,103,303,34,50,60,78,100,221
County Durham,2020-12-02,forecast,64,112,518,31,45,56,74,97,242
County Durham,2020-12-03,forecast,55,122,1074,25,38,48,65,88,238
County Durham,2020-12-04,forecast,45,125,1320,19,30,38,54,76,224
County Durham,2020-12-05,forecast,33,131,1949,13,22,29,40,58,194
County Durham,2020-12-06,forecast,30,178,3647,11,20,25,36,54,212
Darlington,2020-11-23,forecast,49,52,19,27,39,45,54,63,86
Darlington,2020-11-24,forecast,48,50,19,24,36,43,52,59,83
Darlington,2020-11-25,forecast,49,52,20,25,38,45,54,63,87
Darlington,2020-11-26,forecast,43,46,19,21,32,38,47,56,83
Darlington,2020-11-27,forecast,32,35,15,15,24,29,36,43,64
Darlington,2020-11-28,forecast,34,37,17,15,25,30,37,46,69
Darlington,2020-11-29,forecast,25,27,14,10,17,22,28,34,53
Darlington,2020-11-30,forecast,43,48,26,17,30,38,49,59,96
Darlington,2020-12-01,forecast,40,45,26,15,27,35,45,57,93
Darlington,2020-12-02,forecast,41,47,29,14,28,36,47,58,100
Darlington,2020-12-03,forecast,37,43,27,12,24,32,42,53,91
Darlington,2020-12-04,forecast,27,32,24,8,17,23,31,41,73
Darlington,2020-12-05,forecast,28,35,28,8,18,24,33,44,82
Darlington,2020-12-06,forecast,21,26,21,6,13,18,25,32,60
Gateshead,2020-11-23,forecast,64,65,17,41,53,60,68,75,93
Gateshead,2020-11-24,forecast,59,61,17,37,50,56,64,71,90
Gateshead,2020-11-25,forecast,59,61,18,36,49,55,64,71,92
Gateshead,2020-11-26,forecast,49,51,16,28,40,45,53,59,80
Gateshead,2020-11-27,forecast,41,43,15,24,33,38,45,51,71
Gateshead,2020-11-28,forecast,31,33,13,16,25,29,35,40,57
Gateshead,2020-11-29,forecast,27,29,13,14,21,25,31,35,51
Gateshead,2020-11-30,forecast,36,40,20,19,28,32,40,47,71
Gateshead,2020-12-01,forecast,33,38,22,16,25,30,37,45,68
Gateshead,2020-12-02,forecast,33,38,26,16,25,30,37,45,73
Gateshead,2020-12-03,forecast,28,32,24,12,20,24,31,38,64
Gateshead,2020-12-04,forecast,23,27,25,9,16,20,26,32,55
Gateshead,2020-12-05,forecast,17,21,23,6,12,15,20,25,44
Gateshead,2020-12-06,forecast,15,19,24,5,10,13,17,22,43
Hartlepool,2020-11-23,forecast,36,37,10,22,30,34,39,43,55
Hartlepool,2020-11-24,forecast,29,30,10,16,23,26,31,35,47
Hartlepool,2020-11-25,forecast,23,25,9,13,18,21,25,30,40
Hartlepool,2020-11-26,forecast,20,21,9,10,16,18,22,25,36
Hartlepool,2020-11-27,forecast,17,19,9,8,13,16,19,22,33
Hartlepool,2020-11-28,forecast,11,13,10,5,9,10,13,15,24
Hartlepool,2020-11-29,forecast,11,13,12,5,8,10,13,15,24
Hartlepool,2020-11-30,forecast,15,17,35,7,11,13,16,20,32
Hartlepool,2020-12-01,forecast,12,15,57,5,8,10,13,16,26
Hartlepool,2020-12-02,forecast,9,13,76,4,7,8,11,13,24
Hartlepool,2020-12-03,forecast,8,15,208,3,6,7,9,12,21
Hartlepool,2020-12-04,forecast,7,14,189,2,5,6,8,10,20
Hartlepool,2020-12-05,forecast,5,12,221,1,3,4,5,7,15
Hartlepool,2020-12-06,forecast,4,26,819,1,3,4,5,7,15
Middlesbrough,2020-11-23,forecast,44,46,14,26,36,41,48,54,71
Middlesbrough,2020-11-24,forecast,39,41,15,22,31,36,42,49,69
Middlesbrough,2020-11-25,forecast,34,37,16,18,27,31,37,43,63
Middlesbrough,2020-11-26,forecast,29,32,17,15,22,26,32,37,57
Middlesbrough,2020-11-27,forecast,23,26,19,11,17,20,25,30,52
Middlesbrough,2020-11-28,forecast,19,24,25,9,14,17,22,27,50
Middlesbrough,2020-11-29,forecast,14,19,30,6,10,12,16,19,39
Middlesbrough,2020-11-30,forecast,20,31,72,8,14,18,23,30,65
Middlesbrough,2020-12-01,forecast,17,32,136,7,12,15,20,27,64
Middlesbrough,2020-12-02,forecast,16,34,168,6,10,13,18,24,70
Middlesbrough,2020-12-03,forecast,13,35,230,4,9,11,15,20,66
Middlesbrough,2020-12-04,forecast,10,35,289,3,6,9,12,17,57
