region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Manchester,2020-12-30,NA,forecast,355,539,994,154,246,307,415,554,1322,E08000003
Manchester,2020-12-31,NA,forecast,337,556,1274,135,225,288,396,539,1407,E08000003
Manchester,2021-01-01,NA,forecast,359,673,2264,132,228,300,430,604,1741,E08000003
Manchester,2021-01-02,NA,forecast,269,579,2652,90,165,223,325,479,1491,E08000003
Manchester,2021-01-03,NA,forecast,291,736,4359,91,173,237,358,539,1838,E08000003
Medway,2020-12-21,NA,forecast,558,566,102,412,493,535,584,627,745,E06000035
Medway,2020-12-22,NA,forecast,534,541,101,388,470,508,559,604,714,E06000035
Medway,2020-12-23,NA,forecast,520,529,103,374,459,495,547,591,712,E06000035
Medway,2020-12-24,NA,forecast,500,508,107,347,434,474,525,575,693,E06000035
Medway,2020-12-25,NA,forecast,538,547,124,365,462,508,567,622,767,E06000035
Medway,2020-12-26,NA,forecast,411,419,103,269,349,387,435,475,606,E06000035
Medway,2020-12-27,NA,forecast,399,408,105,253,337,375,423,466,589,E06000035
Medway,2020-12-28,NA,forecast,678,697,195,415,567,637,722,807,1037,E06000035
Medway,2020-12-29,NA,forecast,660,677,200,382,542,617,706,792,1019,E06000035
Medway,2020-12-30,NA,forecast,638,661,213,364,520,592,688,768,1023,E06000035
Medway,2020-12-31,NA,forecast,615,638,221,334,491,566,666,751,1016,E06000035
Medway,2021-01-01,NA,forecast,660,688,247,341,527,609,714,818,1122,E06000035
Medway,2021-01-02,NA,forecast,506,529,207,248,393,463,550,630,886,E06000035
Medway,2021-01-03,NA,forecast,493,518,215,233,381,447,540,622,881,E06000035
Merthyr Tydfil,2020-12-21,NA,forecast,119,138,84,43,80,103,138,176,295,W06000024
Merthyr Tydfil,2020-12-22,NA,forecast,87,105,72,30,58,74,103,134,239,W06000024
Merthyr Tydfil,2020-12-23,NA,forecast,140,175,137,46,91,118,164,214,423,W06000024
Merthyr Tydfil,2020-12-24,NA,forecast,221,288,280,67,143,189,264,352,718,W06000024
Merthyr Tydfil,2020-12-25,NA,forecast,195,276,303,55,118,161,237,323,723,W06000024
Merthyr Tydfil,2020-12-26,NA,forecast,198,307,456,54,118,163,243,349,874,W06000024
Merthyr Tydfil,2020-12-27,NA,forecast,166,290,499,41,93,133,209,308,874,W06000024
Merthyr Tydfil,2020-12-28,NA,forecast,181,360,964,39,92,139,230,354,1065,W06000024
Merthyr Tydfil,2020-12-29,NA,forecast,129,301,989,24,65,102,167,267,887,W06000024
Merthyr Tydfil,2020-12-30,NA,forecast,204,565,2253,37,98,156,274,454,1767,W06000024
Merthyr Tydfil,2020-12-31,NA,forecast,320,1204,8702,50,146,236,433,723,3293,W06000024
Merthyr Tydfil,2021-01-01,NA,forecast,286,1360,12258,39,121,206,390,692,3266,W06000024
Merthyr Tydfil,2021-01-02,NA,forecast,292,1711,14600,38,116,206,411,751,3892,W06000024
Merthyr Tydfil,2021-01-03,NA,forecast,248,2199,24771,27,92,169,355,676,4440,W06000024
Merton,2020-12-21,NA,forecast,255,265,73,162,214,240,274,307,395,E09000024
Merton,2020-12-22,NA,forecast,230,241,74,139,188,215,250,285,373,E09000024
Merton,2020-12-23,NA,forecast,261,274,92,151,206,239,284,328,442,E09000024
Merton,2020-12-24,NA,forecast,255,271,102,134,197,232,282,329,454,E09000024
Merton,2020-12-25,NA,forecast,257,275,113,123,193,233,285,337,478,E09000024
Merton,2020-12-26,NA,forecast,191,207,98,81,136,169,214,259,389,E09000024
Merton,2020-12-27,NA,forecast,189,209,108,74,131,166,217,267,414,E09000024
Merton,2020-12-28,NA,forecast,332,375,217,116,220,285,380,479,787,E09000024
Merton,2020-12-29,NA,forecast,300,345,215,93,193,256,351,445,736,E09000024
Merton,2020-12-30,NA,forecast,340,395,269,95,202,281,399,514,891,E09000024
Merton,2020-12-31,NA,forecast,326,401,318,82,195,271,389,523,965,E09000024
Merton,2021-01-01,NA,forecast,334,413,331,76,189,271,400,541,1013,E09000024
Merton,2021-01-02,NA,forecast,243,310,265,46,131,193,301,409,801,E09000024
Merton,2021-01-03,NA,forecast,243,323,306,42,123,193,307,428,841,E09000024
Middlesbrough,2020-12-21,NA,forecast,47,49,14,29,39,44,50,57,73,E06000002
Middlesbrough,2020-12-22,NA,forecast,47,49,16,28,38,43,51,57,77,E06000002
Middlesbrough,2020-12-23,NA,forecast,44,46,17,25,34,40,48,55,78,E06000002
Middlesbrough,2020-12-24,NA,forecast,37,40,20,19,28,33,41,48,73,E06000002
Middlesbrough,2020-12-25,NA,forecast,35,40,26,17,26,31,39,48,77,E06000002
Middlesbrough,2020-12-26,NA,forecast,31,38,35,13,22,28,35,44,79,E06000002
Middlesbrough,2020-12-27,NA,forecast,23,30,51,9,15,20,27,34,67,E06000002
Middlesbrough,2020-12-28,NA,forecast,37,52,134,14,25,32,43,56,123,E06000002
Middlesbrough,2020-12-29,NA,forecast,37,60,378,13,23,31,43,59,145,E06000002
Middlesbrough,2020-12-30,NA,forecast,33,61,470,11,21,28,40,58,148,E06000002
Middlesbrough,2020-12-31,NA,forecast,28,67,1028,8,17,23,34,51,147,E06000002
Middlesbrough,2021-01-01,NA,forecast,26,77,1344,7,15,21,33,50,160,E06000002
Middlesbrough,2021-01-02,NA,forecast,24,113,3535,6,13,19,30,47,165,E06000002
Middlesbrough,2021-01-03,NA,forecast,18,116,4199,3,9,14,23,36,143,E06000002
Milton Keynes,2020-12-21,NA,forecast,449,460,105,307,387,424,474,520,652,E06000042
Milton Keynes,2020-12-22,NA,forecast,412,427,112,270,348,389,439,489,635,E06000042
Milton Keynes,2020-12-23,NA,forecast,439,458,134,274,362,410,471,533,700,E06000042
Milton Keynes,2020-12-24,NA,forecast,453,475,159,261,360,419,489,563,771,E06000042
Milton Keynes,2020-12-25,NA,forecast,554,591,227,303,433,506,607,703,1022,E06000042
Milton Keynes,2020-12-26,NA,forecast,414,445,193,204,311,373,456,537,806,E06000042
Milton Keynes,2020-12-27,NA,forecast,424,467,228,194,307,374,477,571,870,E06000042
Milton Keynes,2020-12-28,NA,forecast,696,791,449,288,487,612,792,980,1591,E06000042
Milton Keynes,2020-12-29,NA,forecast,643,750,471,237,430,555,743,941,1624,E06000042
Milton Keynes,2020-12-30,NA,forecast,683,814,568,229,441,572,793,1024,1814,E06000042
Milton Keynes,2020-12-31,NA,forecast,692,860,665,209,431,584,826,1077,2046,E06000042
Milton Keynes,2021-01-01,NA,forecast,840,1090,926,235,511,696,1016,1385,2695,E06000042
Milton Keynes,2021-01-02,NA,forecast,634,837,768,157,361,511,764,1060,2207,E06000042
Milton Keynes,2021-01-03,NA,forecast,644,897,908,145,362,522,803,1136,2388,E06000042
Monmouthshire,2020-12-21,NA,forecast,62,74,52,17,38,51,73,95,172,W06000021
Monmouthshire,2020-12-22,NA,forecast,49,62,48,13,30,41,59,79,154,W06000021
Monmouthshire,2020-12-23,NA,forecast,71,92,78,20,43,60,86,117,232,W06000021
Monmouthshire,2020-12-24,NA,forecast,117,152,136,31,70,97,140,192,380,W06000021
Monmouthshire,2020-12-25,NA,forecast,88,119,134,22,52,73,106,143,297,W06000021
Monmouthshire,2020-12-26,NA,forecast,89,127,158,23,52,74,108,150,335,W06000021
Monmouthshire,2020-12-27,NA,forecast,89,142,232,22,51,73,110,155,390,W06000021
Monmouthshire,2020-12-28,NA,forecast,95,164,332,21,53,76,118,171,462,W06000021
Monmouthshire,2020-12-29,NA,forecast,78,141,356,17,43,63,96,144,391,W06000021
Monmouthshire,2020-12-30,NA,forecast,107,235,738,23,58,84,138,209,667,W06000021
Monmouthshire,2020-12-31,NA,forecast,181,449,2520,36,94,143,229,348,1139,W06000021
Monmouthshire,2021-01-01,NA,forecast,132,355,1734,26,68,101,171,260,901,W06000021
Monmouthshire,2021-01-02,NA,forecast,135,494,3987,25,69,104,173,270,1068,W06000021
Monmouthshire,2021-01-03,NA,forecast,133,647,8031,25,67,103,175,282,1168,W06000021
Neath Port Talbot,2020-12-21,NA,forecast,212,233,112,93,153,188,238,290,449,W06000012
Neath Port Talbot,2020-12-22,NA,forecast,186,209,108,78,134,164,213,261,411,W06000012
Neath Port Talbot,2020-12-23,NA,forecast,231,258,144,89,159,201,261,322,523,W06000012
Neath Port Talbot,2020-12-24,NA,forecast,340,386,223,132,230,293,388,482,806,W06000012
Neath Port Talbot,2020-12-25,NA,forecast,293,347,239,110,198,251,338,429,743,W06000012
Neath Port Talbot,2020-12-26,NA,forecast,317,382,276,111,209,269,369,472,871,W06000012
Neath Port Talbot,2020-12-27,NA,forecast,276,355,295,99,181,237,326,431,851,W06000012
Neath Port Talbot,2020-12-28,NA,forecast,284,376,355,88,180,237,339,449,951,W06000012
Neath Port Talbot,2020-12-29,NA,forecast,247,355,413,70,151,207,297,415,954,W06000012
Neath Port Talbot,2020-12-30,NA,forecast,304,465,698,82,178,251,366,522,1300,W06000012
Neath Port Talbot,2020-12-31,NA,forecast,454,721,1163,116,257,368,552,791,2034,W06000012
Neath Port Talbot,2021-01-01,NA,forecast,388,687,1739,90,214,312,474,702,1994,W06000012
Neath Port Talbot,2021-01-02,NA,forecast,412,781,1829,91,226,327,517,779,2276,W06000012
Neath Port Talbot,2021-01-03,NA,forecast,362,762,2098,75,197,285,467,694,2382,W06000012
Newcastle upon Tyne,2020-12-21,NA,forecast,55,57,15,35,46,51,59,66,84,E08000021
Newcastle upon Tyne,2020-12-22,NA,forecast,52,54,17,32,43,48,55,63,85,E08000021
Newcastle upon Tyne,2020-12-23,NA,forecast,44,47,21,26,35,40,48,55,79,E08000021
Newcastle upon Tyne,2020-12-24,NA,forecast,36,41,32,19,28,33,40,47,73,E08000021
Newcastle upon Tyne,2020-12-25,NA,forecast,32,40,80,16,24,29,36,43,74,E08000021
Newcastle upon Tyne,2020-12-26,NA,forecast,23,35,148,11,17,20,26,33,63,E08000021
Newcastle upon Tyne,2020-12-27,NA,forecast,23,47,452,10,16,20,26,34,71,E08000021
Newcastle upon Tyne,2020-12-28,NA,forecast,28,89,1281,12,20,25,33,44,105,E08000021
Newcastle upon Tyne,2020-12-29,NA,forecast,26,180,3864,11,18,22,31,42,114,E08000021
Newcastle upon Tyne,2020-12-30,NA,forecast,22,374,9745,8,14,19,26,37,114,E08000021
Newcastle upon Tyne,2020-12-31,NA,forecast,18,775,22173,6,11,15,22,32,111,E08000021
Newcastle upon Tyne,2021-01-01,NA,forecast,15,1978,59578,5,10,13,19,29,111,E08000021
Newcastle upon Tyne,2021-01-02,NA,forecast,11,3963,117632,3,7,9,14,22,100,E08000021
Newcastle upon Tyne,2021-01-03,NA,forecast,11,11476,371603,3,7,9,14,23,122,E08000021
Newham,2020-12-21,NA,forecast,576,588,115,425,507,549,604,651,797,E09000025
Newham,2020-12-22,NA,forecast,472,488,113,331,406,447,499,556,697,E09000025
Newham,2020-12-23,NA,forecast,505,523,136,335,425,474,538,601,767,E09000025
Newham,2020-12-24,NA,forecast,473,497,152,297,386,439,510,582,786,E09000025
Newham,2020-12-25,NA,forecast,470,501,174,273,372,432,517,595,827,E09000025
Newham,2020-12-26,NA,forecast,300,326,131,159,228,272,334,396,573,E09000025
Newham,2020-12-27,NA,forecast,320,352,160,158,236,286,359,431,656,E09000025
Newham,2020-12-28,NA,forecast,548,622,320,246,388,480,622,782,1248,E09000025
Newham,2020-12-29,NA,forecast,438,518,299,182,303,384,506,655,1111,E09000025
Newham,2020-12-30,NA,forecast,466,557,344,179,306,398,548,712,1258,E09000025
Newham,2020-12-31,NA,forecast,430,538,370,153,273,363,514,702,1282,E09000025
Newham,2021-01-01,NA,forecast,427,550,410,138,260,354,516,717,1384,E09000025
Newham,2021-01-02,NA,forecast,268,362,294,81,157,220,333,472,968,E09000025
Newham,2021-01-03,NA,forecast,289,399,351,77,161,232,359,508,1102,E09000025
Newport,2020-12-21,NA,forecast,181,213,144,54,115,154,209,272,484,W06000022
Newport,2020-12-22,NA,forecast,139,164,113,41,88,118,161,210,370,W06000022
Newport,2020-12-23,NA,forecast,224,267,180,68,145,194,264,341,597,W06000022
Newport,2020-12-24,NA,forecast,304,363,248,94,195,259,362,461,835,W06000022
Newport,2020-12-25,NA,forecast,259,323,250,72,164,220,311,408,767,W06000022
Newport,2020-12-26,NA,forecast,245,308,238,65,156,209,292,385,748,W06000022
Newport,2020-12-27,NA,forecast,263,331,284,69,159,217,309,416,815,W06000022
Newport,2020-12-28,NA,forecast,254,332,335,56,150,207,303,405,824,W06000022
Newport,2020-12-29,NA,forecast,193,256,254,39,113,160,231,310,692,W06000022
Newport,2020-12-30,NA,forecast,302,425,533,64,181,252,370,506,1156,W06000022
Newport,2020-12-31,NA,forecast,415,577,679,84,249,351,495,673,1507,W06000022
Newport,2021-01-01,NA,forecast,357,524,682,63,210,291,433,599,1453,W06000022
Newport,2021-01-02,NA,forecast,334,510,729,57,191,270,400,571,1417,W06000022
Newport,2021-01-03,NA,forecast,354,606,1739,62,202,288,433,618,1766,W06000022
Norfolk,2020-12-21,NA,forecast,510,527,142,324,427,478,544,608,784,E10000020
Norfolk,2020-12-22,NA,forecast,479,501,151,296,394,446,516,585,779,E10000020
Norfolk,2020-12-23,NA,forecast,541,570,187,322,440,502,584,668,914,E10000020
Norfolk,2020-12-24,NA,forecast,580,613,224,322,455,529,626,729,1034,E10000020
Norfolk,2020-12-25,NA,forecast,678,731,297,359,521,615,742,870,1298,E10000020
Norfolk,2020-12-26,NA,forecast,476,525,239,240,363,429,531,637,983,E10000020
Norfolk,2020-12-27,NA,forecast,468,531,279,220,351,419,523,642,1052,E10000020
Norfolk,2020-12-28,NA,forecast,1006,1166,705,439,715,885,1129,1417,2466,E10000020
Norfolk,2020-12-29,NA,forecast,950,1150,798,384,661,822,1102,1395,2585,E10000020
Norfolk,2020-12-30,NA,forecast,1070,1331,1045,400,723,919,1236,1620,3166,E10000020
Norfolk,2020-12-31,NA,forecast,1150,1479,1322,390,747,973,1354,1778,3587,E10000020
Norfolk,2021-01-01,NA,forecast,1345,1814,1844,435,851,1129,1604,2144,4624,E10000020
Norfolk,2021-01-02,NA,forecast,935,1325,1531,281,583,780,1124,1540,3584,E10000020
Norfolk,2021-01-03,NA,forecast,930,1367,1738,251,552,765,1115,1588,3767,E10000020
North East Lincolnshire,2020-12-21,NA,forecast,37,38,11,21,30,34,39,44,58,E06000012
North East Lincolnshire,2020-12-22,NA,forecast,28,29,10,15,22,26,30,34,47,E06000012
North East Lincolnshire,2020-12-23,NA,forecast,26,27,10,13,20,23,28,32,45,E06000012
North East Lincolnshire,2020-12-24,NA,forecast,27,29,13,13,20,24,30,35,52,E06000012
North East Lincolnshire,2020-12-25,NA,forecast,25,27,14,11,18,22,27,33,51,E06000012
North East Lincolnshire,2020-12-26,NA,forecast,20,23,15,8,14,17,22,28,47,E06000012
North East Lincolnshire,2020-12-27,NA,forecast,20,24,19,8,14,17,23,29,51,E06000012
North East Lincolnshire,2020-12-28,NA,forecast,42,53,51,16,29,37,49,62,122,E06000012
North East Lincolnshire,2020-12-29,NA,forecast,32,44,55,11,21,28,38,50,104,E06000012
North East Lincolnshire,2020-12-30,NA,forecast,29,42,62,9,19,25,35,47,107,E06000012
North East Lincolnshire,2020-12-31,NA,forecast,31,49,121,9,19,26,37,52,126,E06000012
North East Lincolnshire,2021-01-01,NA,forecast,28,48,141,8,17,23,35,49,127,E06000012
North East Lincolnshire,2021-01-02,NA,forecast,23,44,227,6,13,19,29,41,117,E06000012
North East Lincolnshire,2021-01-03,NA,forecast,23,50,331,5,13,18,29,43,127,E06000012
North Lincolnshire,2020-12-21,NA,forecast,52,54,15,32,43,48,56,63,81,E06000013
North Lincolnshire,2020-12-22,NA,forecast,46,48,15,28,37,43,50,57,75,E06000013
North Lincolnshire,2020-12-23,NA,forecast,39,41,15,21,30,35,43,50,70,E06000013
North Lincolnshire,2020-12-24,NA,forecast,36,38,17,17,26,32,40,48,70,E06000013
North Lincolnshire,2020-12-25,NA,forecast,34,37,18,15,23,29,38,47,70,E06000013
North Lincolnshire,2020-12-26,NA,forecast,23,27,15,9,15,20,27,34,55,E06000013
North Lincolnshire,2020-12-27,NA,forecast,24,29,18,10,16,21,29,37,61,E06000013
North Lincolnshire,2020-12-28,NA,forecast,35,43,32,12,20,29,43,56,101,E06000013
North Lincolnshire,2020-12-29,NA,forecast,31,39,32,11,17,25,38,50,96,E06000013
North Lincolnshire,2020-12-30,NA,forecast,26,34,31,8,14,20,32,44,88,E06000013
North Lincolnshire,2020-12-31,NA,forecast,23,33,35,6,11,18,29,42,90,E06000013
North Lincolnshire,2021-01-01,NA,forecast,22,33,39,5,10,16,28,40,96,E06000013
North Lincolnshire,2021-01-02,NA,forecast,15,25,35,3,7,11,20,30,75,E06000013
North Lincolnshire,2021-01-03,NA,forecast,15,27,41,3,7,11,21,32,84,E06000013
North Somerset,2020-12-21,NA,forecast,80,82,20,53,68,76,86,94,117,E06000024
North Somerset,2020-12-22,NA,forecast,88,91,24,57,74,82,94,105,134,E06000024
North Somerset,2020-12-23,NA,forecast,71,74,23,42,58,66,77,87,114,E06000024
North Somerset,2020-12-24,NA,forecast,93,99,34,53,75,86,102,117,160,E06000024
North Somerset,2020-12-25,NA,forecast,81,87,34,43,63,74,89,104,150,E06000024
North Somerset,2020-12-26,NA,forecast,69,75,34,34,52,62,76,91,140,E06000024
North Somerset,2020-12-27,NA,forecast,66,74,38,30,49,59,75,92,143,E06000024
North Somerset,2020-12-28,NA,forecast,122,142,83,53,87,108,140,173,294,E06000024
North Somerset,2020-12-29,NA,forecast,132,158,102,53,91,115,155,196,344,E06000024
North Somerset,2020-12-30,NA,forecast,107,131,96,39,70,91,125,165,300,E06000024
North Somerset,2020-12-31,NA,forecast,140,180,148,47,91,118,169,220,439,E06000024
North Somerset,2021-01-01,NA,forecast,121,161,149,37,75,102,146,198,404,E06000024
North Somerset,2021-01-02,NA,forecast,104,145,147,29,62,86,128,180,383,E06000024
North Somerset,2021-01-03,NA,forecast,100,146,169,24,57,83,125,176,397,E06000024
North Tyneside,2020-12-21,NA,forecast,71,73,20,45,59,67,76,85,109,E08000022
North Tyneside,2020-12-22,NA,forecast,70,72,22,42,57,64,75,85,113,E08000022
North Tyneside,2020-12-23,NA,forecast,73,77,28,42,58,67,79,92,127,E08000022
North Tyneside,2020-12-24,NA,forecast,73,79,35,39,57,67,80,94,141,E08000022
North Tyneside,2020-12-25,NA,forecast,77,87,47,39,58,70,86,103,166,E08000022
North Tyneside,2020-12-26,NA,forecast,65,76,53,30,48,57,73,89,153,E08000022
North Tyneside,2020-12-27,NA,forecast,71,88,76,32,51,63,80,102,189,E08000022
North Tyneside,2020-12-28,NA,forecast,128,170,192,55,90,112,149,196,387,E08000022
North Tyneside,2020-12-29,NA,forecast,126,181,292,48,84,109,150,200,450,E08000022
North Tyneside,2020-12-30,NA,forecast,136,211,514,47,85,114,164,221,541,E08000022
North Tyneside,2020-12-31,NA,forecast,135,230,712,43,84,111,164,231,605,E08000022
North Tyneside,2021-01-01,NA,forecast,142,276,1342,43,86,117,175,261,717,E08000022
North Tyneside,2021-01-02,NA,forecast,121,265,1533,33,68,97,151,227,665,E08000022
North Tyneside,2021-01-03,NA,forecast,134,344,2844,34,75,106,170,261,858,E08000022
North Yorkshire,2020-12-21,NA,forecast,185,188,36,135,163,176,194,209,250,E10000023
North Yorkshire,2020-12-22,NA,forecast,163,167,37,116,142,155,172,188,235,E10000023
North Yorkshire,2020-12-23,NA,forecast,164,171,45,110,140,154,175,195,252,E10000023
North Yorkshire,2020-12-24,NA,forecast,133,141,45,85,110,124,144,164,224,E10000023
North Yorkshire,2020-12-25,NA,forecast,152,164,63,89,123,140,165,191,278,E10000023
North Yorkshire,2020-12-26,NA,forecast,115,127,57,62,89,104,127,151,235,E10000023
North Yorkshire,2020-12-27,NA,forecast,130,149,81,65,99,117,146,177,298,E10000023
North Yorkshire,2020-12-28,NA,forecast,214,256,165,98,157,189,243,306,548,E10000023
North Yorkshire,2020-12-29,NA,forecast,189,235,181,81,132,164,217,279,531,E10000023
North Yorkshire,2020-12-30,NA,forecast,187,248,225,75,128,163,222,288,609,E10000023
North Yorkshire,2020-12-31,NA,forecast,152,214,229,55,100,131,182,247,562,E10000023
North Yorkshire,2021-01-01,NA,forecast,172,257,323,57,111,145,209,289,723,E10000023
North Yorkshire,2021-01-02,NA,forecast,130,207,301,40,78,107,161,227,590,E10000023
North Yorkshire,2021-01-03,NA,forecast,147,255,452,40,86,120,185,268,758,E10000023
Northamptonshire,2020-12-21,NA,forecast,429,435,82,314,380,409,448,484,579,E10000021
Northamptonshire,2020-12-22,NA,forecast,433,443,96,306,375,410,457,500,612,E10000021
Northamptonshire,2020-12-23,NA,forecast,452,469,124,301,382,425,481,533,695,E10000021
Northamptonshire,2020-12-24,NA,forecast,462,489,155,295,384,432,497,565,769,E10000021
Northamptonshire,2020-12-25,NA,forecast,507,546,217,306,410,468,550,633,912,E10000021
Northamptonshire,2020-12-26,NA,forecast,364,403,196,206,285,332,400,469,718,E10000021
Northamptonshire,2020-12-27,NA,forecast,411,470,281,217,312,371,457,553,885,E10000021
Northamptonshire,2020-12-28,NA,forecast,700,837,655,338,516,625,795,984,1716,E10000021
Northamptonshire,2020-12-29,NA,forecast,709,883,903,314,506,622,810,1031,1890,E10000021
Northamptonshire,2020-12-30,NA,forecast,752,976,1265,305,517,647,869,1125,2187,E10000021
Northamptonshire,2020-12-31,NA,forecast,759,1060,1856,290,513,648,894,1189,2511,E10000021
Northamptonshire,2021-01-01,NA,forecast,834,1265,3815,291,542,705,988,1368,3018,E10000021
Northamptonshire,2021-01-02,NA,forecast,591,973,3154,191,378,502,720,1017,2477,E10000021
Northamptonshire,2021-01-03,NA,forecast,674,1223,6849,200,416,560,839,1217,3034,E10000021
Northumberland,2020-12-21,NA,forecast,110,112,21,80,97,105,116,125,151,E06000057
Northumberland,2020-12-22,NA,forecast,108,110,23,76,94,102,114,123,150,E06000057
Northumberland,2020-12-23,NA,forecast,103,105,24,70,88,97,109,119,148,E06000057
Northumberland,2020-12-24,NA,forecast,92,95,26,60,77,86,99,110,140,E06000057
Northumberland,2020-12-25,NA,forecast,88,92,28,54,72,82,95,107,140,E06000057
Northumberland,2020-12-26,NA,forecast,66,70,25,38,53,61,72,83,114,E06000057
Northumberland,2020-12-27,NA,forecast,72,78,31,39,57,66,79,93,134,E06000057
Northumberland,2020-12-28,NA,forecast,110,121,56,57,84,99,122,145,216,E06000057
Northumberland,2020-12-29,NA,forecast,107,120,63,51,79,96,120,144,231,E06000057
Northumberland,2020-12-30,NA,forecast,102,116,68,45,73,90,115,141,236,E06000057
Northumberland,2020-12-31,NA,forecast,92,107,68,38,64,80,105,130,224,E06000057
Northumberland,2021-01-01,NA,forecast,87,104,75,33,59,75,100,127,225,E06000057
Northumberland,2021-01-02,NA,forecast,66,81,69,23,44,56,76,99,187,E06000057
Northumberland,2021-01-03,NA,forecast,71,91,83,24,45,60,85,111,216,E06000057
Nottingham,2020-12-21,NA,forecast,146,152,43,91,121,137,157,176,230,E06000018
Nottingham,2020-12-22,NA,forecast,123,129,42,72,99,113,133,151,207,E06000018
Nottingham,2020-12-23,NA,forecast,133,144,59,74,104,121,145,172,252,E06000018
Nottingham,2020-12-24,NA,forecast,129,145,72,66,98,116,144,173,276,E06000018
Nottingham,2020-12-25,NA,forecast,109,129,79,53,80,96,124,153,278,E06000018
Nottingham,2020-12-26,NA,forecast,89,111,86,37,62,78,103,131,255,E06000018
Nottingham,2020-12-27,NA,forecast,86,113,110,32,56,72,100,130,280,E06000018
Nottingham,2020-12-28,NA,forecast,145,211,250,50,90,121,174,239,559,E06000018
Nottingham,2020-12-29,NA,forecast,118,193,299,36,71,96,144,207,552,E06000018
Nottingham,2020-12-30,NA,forecast,129,237,469,36,73,103,162,240,693,E06000018
Nottingham,2020-12-31,NA,forecast,125,263,616,31,65,96,161,248,792,E06000018
Nottingham,2021-01-01,NA,forecast,105,259,788,24,53,79,137,216,842,E06000018
Nottingham,2021-01-02,NA,forecast,84,251,1002,17,39,63,113,193,742,E06000018
Nottingham,2021-01-03,NA,forecast,81,293,1379,14,36,59,111,187,866,E06000018
Nottinghamshire,2020-12-21,NA,forecast,426,430,63,333,386,411,441,470,542,E10000024
Nottinghamshire,2020-12-22,NA,forecast,385,390,65,293,345,368,401,430,505,E10000024
Nottinghamshire,2020-12-23,NA,forecast,387,392,72,285,342,370,403,436,519,E10000024
Nottinghamshire,2020-12-24,NA,forecast,371,376,80,260,318,351,389,425,516,E10000024
Nottinghamshire,2020-12-25,NA,forecast,363,373,90,243,310,344,385,424,533,E10000024
Nottinghamshire,2020-12-26,NA,forecast,292,302,82,186,244,273,312,348,447,E10000024
Nottinghamshire,2020-12-27,NA,forecast,278,288,88,165,226,257,299,337,447,E10000024
Nottinghamshire,2020-12-28,NA,forecast,524,551,192,299,416,480,569,651,885,E10000024
Nottinghamshire,2020-12-29,NA,forecast,473,501,196,246,364,430,516,599,860,E10000024
Nottinghamshire,2020-12-30,NA,forecast,468,507,219,235,356,422,520,608,905,E10000024
Nottinghamshire,2020-12-31,NA,forecast,446,489,233,211,328,401,498,594,915,E10000024
Nottinghamshire,2021-01-01,NA,forecast,440,489,252,193,319,390,496,600,940,E10000024
Nottinghamshire,2021-01-02,NA,forecast,354,399,224,145,247,311,402,493,795,E10000024
Nottinghamshire,2021-01-03,NA,forecast,335,385,232,131,229,290,386,480,796,E10000024
Oldham,2020-12-21,NA,forecast,83,85,18,59,73,79,88,96,116,E08000004
Oldham,2020-12-22,NA,forecast,75,77,18,51,65,71,80,88,109,E08000004
Oldham,2020-12-23,NA,forecast,76,78,20,49,64,71,81,90,116,E08000004
Oldham,2020-12-24,NA,forecast,64,66,20,39,53,59,69,78,102,E08000004
Oldham,2020-12-25,NA,forecast,61,64,22,34,48,56,66,76,103,E08000004
Oldham,2020-12-26,NA,forecast,49,52,20,26,38,45,54,62,90,E08000004
Oldham,2020-12-27,NA,forecast,44,48,21,21,33,40,49,59,88,E08000004
Oldham,2020-12-28,NA,forecast,74,81,39,34,54,65,83,100,154,E08000004
Oldham,2020-12-29,NA,forecast,66,75,40,28,47,59,75,92,150,E08000004
Oldham,2020-12-30,NA,forecast,65,76,46,26,46,57,76,94,162,E08000004
Oldham,2020-12-31,NA,forecast,55,65,44,20,37,47,63,81,143,E08000004
Oldham,2021-01-01,NA,forecast,53,65,49,17,33,44,62,81,150,E08000004
Oldham,2021-01-02,NA,forecast,42,53,45,13,26,35,50,67,129,E08000004
Oldham,2021-01-03,NA,forecast,38,50,47,10,23,31,46,62,125,E08000004
Oxfordshire,2020-12-21,NA,forecast,420,430,101,282,358,398,445,488,612,E10000025
Oxfordshire,2020-12-22,NA,forecast,413,428,114,268,348,387,442,493,630,E10000025
Oxfordshire,2020-12-23,NA,forecast,467,488,150,288,382,434,500,564,767,E10000025
Oxfordshire,2020-12-24,NA,forecast,456,483,170,268,365,420,493,566,795,E10000025
Oxfordshire,2020-12-25,NA,forecast,497,535,223,266,384,449,546,638,928,E10000025
Oxfordshire,2020-12-26,NA,forecast,372,415,201,190,282,335,415,497,768,E10000025
Oxfordshire,2020-12-27,NA,forecast,388,444,259,181,281,342,437,530,890,E10000025
Oxfordshire,2020-12-28,NA,forecast,653,771,546,271,452,573,744,926,1644,E10000025
Oxfordshire,2020-12-29,NA,forecast,633,784,640,244,428,545,728,938,1798,E10000025
Oxfordshire,2020-12-30,NA,forecast,714,925,947,255,458,603,846,1112,2208,E10000025
Oxfordshire,2020-12-31,NA,forecast,694,945,1125,224,434,580,822,1117,2453,E10000025
Oxfordshire,2021-01-01,NA,forecast,751,1085,1676,219,452,619,916,1256,2830,E10000025
