region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,id
Manchester,2021-01-03,NA,forecast,167,183,77,101,137,155,182,210,304,E08000003
Manchester,2021-01-04,NA,forecast,280,311,152,163,226,258,306,358,531,E08000003
Manchester,2021-01-05,NA,forecast,268,307,185,150,212,246,295,354,565,E08000003
Manchester,2021-01-06,NA,forecast,266,312,225,141,207,241,294,354,600,E08000003
Manchester,2021-01-07,NA,forecast,248,299,255,128,190,224,276,334,591,E08000003
Manchester,2021-01-08,NA,forecast,248,308,325,119,183,221,278,342,638,E08000003
Manchester,2021-01-09,NA,forecast,188,246,309,87,136,167,215,269,532,E08000003
Manchester,2021-01-10,NA,forecast,207,282,443,90,150,184,237,301,615,E08000003
Medway,2020-12-28,NA,forecast,541,558,148,347,453,506,580,645,823,E06000035
Medway,2020-12-29,NA,forecast,504,517,140,316,417,471,537,599,766,E06000035
Medway,2020-12-30,NA,forecast,482,496,140,296,396,448,515,579,747,E06000035
Medway,2020-12-31,NA,forecast,434,453,135,262,361,405,467,531,692,E06000035
Medway,2021-01-01,NA,forecast,436,457,143,263,357,406,472,538,717,E06000035
Medway,2021-01-02,NA,forecast,367,379,119,212,293,338,395,449,587,E06000035
Medway,2021-01-03,NA,forecast,361,380,128,208,291,331,392,450,615,E06000035
Medway,2021-01-04,NA,forecast,584,609,215,321,456,532,632,727,991,E06000035
Medway,2021-01-05,NA,forecast,538,568,212,284,422,489,587,677,956,E06000035
Medway,2021-01-06,NA,forecast,518,553,224,269,405,474,568,655,942,E06000035
Medway,2021-01-07,NA,forecast,471,499,206,234,359,425,516,602,856,E06000035
Medway,2021-01-08,NA,forecast,468,504,229,230,359,425,516,608,886,E06000035
Medway,2021-01-09,NA,forecast,387,420,200,180,290,351,429,501,756,E06000035
Medway,2021-01-10,NA,forecast,393,427,208,173,291,351,433,515,784,E06000035
Merthyr Tydfil,2020-12-28,NA,forecast,87,99,59,31,58,75,99,127,209,W06000024
Merthyr Tydfil,2020-12-29,NA,forecast,60,71,48,20,39,52,69,91,159,W06000024
Merthyr Tydfil,2020-12-30,NA,forecast,84,103,74,29,55,73,99,130,238,W06000024
Merthyr Tydfil,2020-12-31,NA,forecast,122,156,131,38,77,102,145,192,375,W06000024
Merthyr Tydfil,2021-01-01,NA,forecast,98,135,140,31,60,82,117,164,347,W06000024
Merthyr Tydfil,2021-01-02,NA,forecast,90,140,344,26,55,75,111,155,372,W06000024
Merthyr Tydfil,2021-01-03,NA,forecast,74,122,379,20,43,60,91,133,321,W06000024
Merthyr Tydfil,2021-01-04,NA,forecast,69,128,412,17,39,56,89,132,368,W06000024
Merthyr Tydfil,2021-01-05,NA,forecast,49,109,568,11,27,39,62,91,298,W06000024
Merthyr Tydfil,2021-01-06,NA,forecast,68,169,938,15,35,53,87,137,456,W06000024
Merthyr Tydfil,2021-01-07,NA,forecast,95,328,3215,19,47,72,126,207,783,W06000024
Merthyr Tydfil,2021-01-08,NA,forecast,78,325,3857,14,38,58,104,172,728,W06000024
Merthyr Tydfil,2021-01-09,NA,forecast,72,471,9055,12,34,54,98,167,795,W06000024
Merthyr Tydfil,2021-01-10,NA,forecast,56,589,15614,9,26,42,78,140,713,W06000024
Merton,2020-12-28,NA,forecast,370,383,116,221,300,341,398,450,600,E09000024
Merton,2020-12-29,NA,forecast,338,356,116,196,275,313,366,423,570,E09000024
Merton,2020-12-30,NA,forecast,346,363,128,190,270,316,376,434,599,E09000024
Merton,2020-12-31,NA,forecast,343,364,139,178,266,313,375,437,613,E09000024
Merton,2021-01-01,NA,forecast,311,337,148,153,233,279,347,412,610,E09000024
Merton,2021-01-02,NA,forecast,255,279,130,119,190,229,286,341,516,E09000024
Merton,2021-01-03,NA,forecast,267,296,149,121,193,236,302,367,561,E09000024
Merton,2021-01-04,NA,forecast,425,484,278,174,296,373,485,604,976,E09000024
Merton,2021-01-05,NA,forecast,390,458,300,147,259,339,454,579,990,E09000024
Merton,2021-01-06,NA,forecast,401,477,369,142,258,340,464,588,1052,E09000024
Merton,2021-01-07,NA,forecast,387,482,409,122,240,326,460,607,1123,E09000024
Merton,2021-01-08,NA,forecast,356,455,434,103,216,297,428,566,1085,E09000024
Merton,2021-01-09,NA,forecast,294,386,436,80,173,241,354,475,945,E09000024
Merton,2021-01-10,NA,forecast,302,425,616,80,175,250,370,512,1070,E09000024
Middlesbrough,2020-12-28,NA,forecast,70,74,24,41,57,65,76,87,118,E06000002
Middlesbrough,2020-12-29,NA,forecast,82,90,40,45,64,75,90,105,158,E06000002
Middlesbrough,2020-12-30,NA,forecast,82,99,73,42,63,74,92,113,209,E06000002
Middlesbrough,2020-12-31,NA,forecast,73,101,125,33,52,64,84,107,236,E06000002
Middlesbrough,2021-01-01,NA,forecast,75,130,298,31,51,64,90,120,325,E06000002
Middlesbrough,2021-01-02,NA,forecast,80,179,624,28,51,67,97,141,465,E06000002
Middlesbrough,2021-01-03,NA,forecast,73,248,1525,23,44,60,92,139,600,E06000002
Middlesbrough,2021-01-04,NA,forecast,131,773,7426,37,73,104,170,277,1451,E06000002
Middlesbrough,2021-01-05,NA,forecast,152,1545,16516,38,79,117,206,346,2414,E06000002
Middlesbrough,2021-01-06,NA,forecast,159,3134,43921,35,77,116,223,395,3265,E06000002
Middlesbrough,2021-01-07,NA,forecast,140,6161,97833,27,63,101,202,388,4173,E06000002
Middlesbrough,2021-01-08,NA,forecast,144,14880,278183,24,61,103,216,452,6155,E06000002
Middlesbrough,2021-01-09,NA,forecast,156,33432,665756,22,61,106,239,524,8649,E06000002
Middlesbrough,2021-01-10,NA,forecast,146,72001,1506934,18,53,95,229,535,11026,E06000002
Milton Keynes,2020-12-28,NA,forecast,361,375,105,230,303,337,387,434,564,E06000042
Milton Keynes,2020-12-29,NA,forecast,297,310,95,181,245,276,319,358,480,E06000042
Milton Keynes,2020-12-30,NA,forecast,276,293,99,166,221,253,300,347,478,E06000042
Milton Keynes,2020-12-31,NA,forecast,253,273,105,144,200,231,277,324,472,E06000042
Milton Keynes,2021-01-01,NA,forecast,260,287,127,141,202,237,287,340,515,E06000042
Milton Keynes,2021-01-02,NA,forecast,190,214,106,99,145,172,212,256,401,E06000042
Milton Keynes,2021-01-03,NA,forecast,175,203,125,87,131,158,197,242,410,E06000042
Milton Keynes,2021-01-04,NA,forecast,253,306,208,120,183,226,288,363,658,E06000042
Milton Keynes,2021-01-05,NA,forecast,206,256,202,91,145,179,238,304,576,E06000042
Milton Keynes,2021-01-06,NA,forecast,187,249,251,76,129,163,220,290,604,E06000042
Milton Keynes,2021-01-07,NA,forecast,170,238,325,67,114,145,203,270,611,E06000042
Milton Keynes,2021-01-08,NA,forecast,176,257,347,64,115,148,208,285,681,E06000042
Milton Keynes,2021-01-09,NA,forecast,127,198,382,45,80,107,152,217,547,E06000042
Milton Keynes,2021-01-10,NA,forecast,116,199,613,39,73,97,142,207,565,E06000042
Monmouthshire,2020-12-28,NA,forecast,63,75,52,18,40,54,74,96,169,W06000021
Monmouthshire,2020-12-29,NA,forecast,46,55,39,12,29,40,55,71,124,W06000021
Monmouthshire,2020-12-30,NA,forecast,69,83,59,18,43,58,82,106,192,W06000021
Monmouthshire,2020-12-31,NA,forecast,111,134,96,32,68,93,131,170,319,W06000021
Monmouthshire,2021-01-01,NA,forecast,78,98,74,23,50,67,95,127,234,W06000021
Monmouthshire,2021-01-02,NA,forecast,70,90,79,19,42,58,84,113,216,W06000021
Monmouthshire,2021-01-03,NA,forecast,76,97,93,18,45,63,90,122,239,W06000021
Monmouthshire,2021-01-04,NA,forecast,75,102,105,19,45,62,90,127,262,W06000021
Monmouthshire,2021-01-05,NA,forecast,56,75,74,13,32,46,68,92,198,W06000021
Monmouthshire,2021-01-06,NA,forecast,83,115,125,19,48,68,100,138,316,W06000021
Monmouthshire,2021-01-07,NA,forecast,132,195,259,31,76,110,162,227,529,W06000021
Monmouthshire,2021-01-08,NA,forecast,96,144,203,21,53,78,118,166,382,W06000021
Monmouthshire,2021-01-09,NA,forecast,87,140,279,18,47,69,109,155,387,W06000021
Monmouthshire,2021-01-10,NA,forecast,93,152,312,18,51,74,115,163,409,W06000021
Neath Port Talbot,2020-12-28,NA,forecast,197,215,106,81,141,174,220,267,408,W06000012
Neath Port Talbot,2020-12-29,NA,forecast,163,179,94,67,115,144,182,223,351,W06000012
Neath Port Talbot,2020-12-30,NA,forecast,195,220,124,78,135,170,222,275,453,W06000012
Neath Port Talbot,2020-12-31,NA,forecast,264,310,207,97,181,229,304,385,658,W06000012
Neath Port Talbot,2021-01-01,NA,forecast,223,268,227,86,152,193,261,330,577,W06000012
Neath Port Talbot,2021-01-02,NA,forecast,230,289,628,80,152,195,268,341,640,W06000012
Neath Port Talbot,2021-01-03,NA,forecast,206,266,310,72,135,177,243,323,617,W06000012
Neath Port Talbot,2021-01-04,NA,forecast,197,269,732,61,123,165,229,306,647,W06000012
Neath Port Talbot,2021-01-05,NA,forecast,159,240,839,50,98,130,191,264,582,W06000012
Neath Port Talbot,2021-01-06,NA,forecast,192,301,1218,54,115,159,233,322,765,W06000012
Neath Port Talbot,2021-01-07,NA,forecast,271,516,5573,72,157,224,335,471,1138,W06000012
Neath Port Talbot,2021-01-08,NA,forecast,221,437,3535,55,127,179,273,396,1039,W06000012
Neath Port Talbot,2021-01-09,NA,forecast,228,612,9912,52,124,180,286,424,1138,W06000012
Neath Port Talbot,2021-01-10,NA,forecast,210,926,28554,45,112,163,263,387,1149,W06000012
Newcastle upon Tyne,2020-12-28,NA,forecast,72,76,24,44,59,67,78,89,120,E08000021
Newcastle upon Tyne,2020-12-29,NA,forecast,75,81,32,42,60,69,82,95,137,E08000021
Newcastle upon Tyne,2020-12-30,NA,forecast,73,81,44,38,56,66,80,95,148,E08000021
Newcastle upon Tyne,2020-12-31,NA,forecast,62,75,54,29,45,55,70,89,156,E08000021
Newcastle upon Tyne,2021-01-01,NA,forecast,60,80,94,26,42,52,69,91,188,E08000021
Newcastle upon Tyne,2021-01-02,NA,forecast,51,77,136,20,34,44,60,82,197,E08000021
Newcastle upon Tyne,2021-01-03,NA,forecast,62,111,368,22,39,51,74,106,289,E08000021
Newcastle upon Tyne,2021-01-04,NA,forecast,85,192,884,28,52,70,106,158,527,E08000021
Newcastle upon Tyne,2021-01-05,NA,forecast,89,271,2270,26,52,72,114,180,707,E08000021
Newcastle upon Tyne,2021-01-06,NA,forecast,86,403,6387,23,46,67,113,190,839,E08000021
Newcastle upon Tyne,2021-01-07,NA,forecast,75,532,11388,17,38,58,101,176,915,E08000021
Newcastle upon Tyne,2021-01-08,NA,forecast,73,776,16643,15,35,54,99,186,1184,E08000021
Newcastle upon Tyne,2021-01-09,NA,forecast,62,1181,34461,11,28,44,88,172,1272,E08000021
Newcastle upon Tyne,2021-01-10,NA,forecast,74,2450,77297,12,32,53,111,225,1761,E08000021
Newham,2020-12-28,NA,forecast,892,908,208,606,758,841,941,1037,1276,E09000025
Newham,2020-12-29,NA,forecast,762,784,196,510,650,718,810,893,1133,E09000025
Newham,2020-12-30,NA,forecast,866,896,250,561,723,812,923,1033,1327,E09000025
Newham,2020-12-31,NA,forecast,804,844,285,499,661,749,865,981,1290,E09000025
Newham,2021-01-01,NA,forecast,812,856,337,473,650,745,876,997,1350,E09000025
Newham,2021-01-02,NA,forecast,612,658,315,348,488,557,666,761,1071,E09000025
Newham,2021-01-03,NA,forecast,679,745,427,378,533,620,744,861,1241,E09000025
Newham,2021-01-04,NA,forecast,1182,1344,1108,603,902,1063,1297,1558,2378,E09000025
Newham,2021-01-05,NA,forecast,1017,1194,1325,500,768,915,1128,1333,2138,E09000025
Newham,2021-01-06,NA,forecast,1149,1416,2591,525,838,1021,1281,1548,2598,E09000025
Newham,2021-01-07,NA,forecast,1063,1389,2870,469,759,944,1200,1468,2571,E09000025
Newham,2021-01-08,NA,forecast,1064,1473,3921,444,746,936,1210,1534,2829,E09000025
Newham,2021-01-09,NA,forecast,810,1208,4749,318,551,703,930,1180,2168,E09000025
Newham,2021-01-10,NA,forecast,908,1456,6514,331,610,781,1043,1324,2696,E09000025
Newport,2020-12-28,NA,forecast,200,225,133,67,130,172,233,289,471,W06000022
Newport,2020-12-29,NA,forecast,138,158,97,43,91,118,158,200,341,W06000022
Newport,2020-12-30,NA,forecast,221,256,165,71,145,190,256,324,553,W06000022
Newport,2020-12-31,NA,forecast,301,346,213,98,195,255,352,448,747,W06000022
Newport,2021-01-01,NA,forecast,260,299,186,85,168,223,300,385,647,W06000022
Newport,2021-01-02,NA,forecast,232,266,170,69,144,194,267,345,589,W06000022
Newport,2021-01-03,NA,forecast,246,286,189,76,156,210,284,364,638,W06000022
Newport,2021-01-04,NA,forecast,244,288,198,73,153,206,289,367,653,W06000022
Newport,2021-01-05,NA,forecast,164,198,142,45,102,139,194,258,467,W06000022
Newport,2021-01-06,NA,forecast,273,327,246,75,168,229,324,420,761,W06000022
Newport,2021-01-07,NA,forecast,372,450,355,97,226,305,440,581,1031,W06000022
Newport,2021-01-08,NA,forecast,312,386,333,83,192,261,370,489,902,W06000022
Newport,2021-01-09,NA,forecast,283,354,313,70,173,238,339,442,846,W06000022
Newport,2021-01-10,NA,forecast,298,375,352,71,178,250,356,475,903,W06000022
Norfolk,2020-12-28,NA,forecast,714,749,249,406,574,656,778,893,1212,E10000020
Norfolk,2020-12-29,NA,forecast,641,675,238,353,509,594,698,802,1109,E10000020
Norfolk,2020-12-30,NA,forecast,708,759,288,385,556,650,776,916,1318,E10000020
Norfolk,2020-12-31,NA,forecast,706,763,321,363,538,638,781,920,1341,E10000020
Norfolk,2021-01-01,NA,forecast,796,880,429,392,600,718,888,1053,1654,E10000020
Norfolk,2021-01-02,NA,forecast,585,661,354,274,437,525,655,793,1280,E10000020
Norfolk,2021-01-03,NA,forecast,557,647,386,259,409,495,627,776,1307,E10000020
Norfolk,2021-01-04,NA,forecast,1145,1369,973,475,800,1003,1317,1646,2851,E10000020
Norfolk,2021-01-05,NA,forecast,1036,1263,1027,402,704,900,1188,1506,2854,E10000020
Norfolk,2021-01-06,NA,forecast,1141,1461,1418,427,766,987,1332,1718,3380,E10000020
Norfolk,2021-01-07,NA,forecast,1143,1544,2027,394,733,969,1342,1794,3760,E10000020
Norfolk,2021-01-08,NA,forecast,1294,1810,2998,414,820,1094,1539,2060,4362,E10000020
Norfolk,2021-01-09,NA,forecast,961,1446,3648,288,593,797,1136,1560,3552,E10000020
Norfolk,2021-01-10,NA,forecast,901,1439,3615,255,540,749,1085,1546,3690,E10000020
North East Lincolnshire,2020-12-28,NA,forecast,33,34,10,19,27,31,36,41,53,E06000012
North East Lincolnshire,2020-12-29,NA,forecast,25,26,9,13,20,23,27,31,42,E06000012
North East Lincolnshire,2020-12-30,NA,forecast,23,24,9,12,17,21,25,29,41,E06000012
North East Lincolnshire,2020-12-31,NA,forecast,22,24,10,11,17,20,25,29,42,E06000012
North East Lincolnshire,2021-01-01,NA,forecast,18,20,9,8,14,17,21,24,37,E06000012
North East Lincolnshire,2021-01-02,NA,forecast,16,17,9,6,11,14,18,22,34,E06000012
North East Lincolnshire,2021-01-03,NA,forecast,15,18,10,6,11,14,18,22,36,E06000012
North East Lincolnshire,2021-01-04,NA,forecast,31,36,22,13,22,27,36,45,77,E06000012
North East Lincolnshire,2021-01-05,NA,forecast,24,28,19,8,16,20,27,35,64,E06000012
North East Lincolnshire,2021-01-06,NA,forecast,21,26,20,7,14,18,25,33,63,E06000012
North East Lincolnshire,2021-01-07,NA,forecast,21,27,22,6,13,18,25,33,68,E06000012
North East Lincolnshire,2021-01-08,NA,forecast,18,23,22,5,11,15,21,29,60,E06000012
North East Lincolnshire,2021-01-09,NA,forecast,15,21,22,3,8,12,18,25,56,E06000012
North East Lincolnshire,2021-01-10,NA,forecast,15,21,24,3,8,12,18,26,62,E06000012
North Lincolnshire,2020-12-28,NA,forecast,58,61,19,36,48,54,63,71,97,E06000013
North Lincolnshire,2020-12-29,NA,forecast,55,60,27,31,44,50,61,70,104,E06000013
North Lincolnshire,2020-12-30,NA,forecast,48,58,41,26,38,44,54,65,113,E06000013
North Lincolnshire,2020-12-31,NA,forecast,48,64,83,23,35,42,54,67,139,E06000013
North Lincolnshire,2021-01-01,NA,forecast,48,79,202,21,34,42,55,71,181,E06000013
North Lincolnshire,2021-01-02,NA,forecast,39,88,394,16,27,34,46,63,195,E06000013
North Lincolnshire,2021-01-03,NA,forecast,49,174,1410,19,32,41,59,83,321,E06000013
North Lincolnshire,2021-01-04,NA,forecast,69,413,4444,24,43,58,84,126,631,E06000013
North Lincolnshire,2021-01-05,NA,forecast,66,805,13361,21,40,54,83,129,810,E06000013
North Lincolnshire,2021-01-06,NA,forecast,58,1585,34896,17,34,47,75,125,941,E06000013
North Lincolnshire,2021-01-07,NA,forecast,56,3734,102472,14,30,44,75,130,1236,E06000013
North Lincolnshire,2021-01-08,NA,forecast,58,9150,260422,14,30,44,77,141,1686,E06000013
North Lincolnshire,2021-01-09,NA,forecast,47,18473,604849,10,23,35,64,128,1761,E06000013
North Lincolnshire,2021-01-10,NA,forecast,59,48620,1504943,11,27,43,82,170,2940,E06000013
North Somerset,2020-12-28,NA,forecast,132,137,40,82,110,124,142,159,209,E06000024
North Somerset,2020-12-29,NA,forecast,140,146,45,84,115,130,151,171,229,E06000024
North Somerset,2020-12-30,NA,forecast,115,124,46,66,93,106,126,145,207,E06000024
North Somerset,2020-12-31,NA,forecast,153,168,79,85,119,139,169,198,299,E06000024
North Somerset,2021-01-01,NA,forecast,128,147,86,67,100,117,144,173,274,E06000024
North Somerset,2021-01-02,NA,forecast,125,146,114,58,92,112,139,170,290,E06000024
North Somerset,2021-01-03,NA,forecast,128,159,198,57,92,113,146,181,328,E06000024
North Somerset,2021-01-04,NA,forecast,237,320,596,97,163,207,271,347,705,E06000024
North Somerset,2021-01-05,NA,forecast,248,368,943,96,169,215,288,380,804,E06000024
North Somerset,2021-01-06,NA,forecast,207,348,1289,72,137,177,244,333,777,E06000024
North Somerset,2021-01-07,NA,forecast,281,545,3287,90,173,232,331,459,1141,E06000024
North Somerset,2021-01-08,NA,forecast,236,539,3995,71,143,197,287,402,1103,E06000024
North Somerset,2021-01-09,NA,forecast,222,612,5490,61,134,182,272,390,1180,E06000024
North Somerset,2021-01-10,NA,forecast,233,907,11829,58,134,188,286,418,1334,E06000024
North Tyneside,2020-12-28,NA,forecast,77,79,22,48,63,71,82,92,120,E08000022
North Tyneside,2020-12-29,NA,forecast,76,79,25,45,62,70,82,92,125,E08000022
North Tyneside,2020-12-30,NA,forecast,77,82,28,44,62,71,84,97,134,E08000022
North Tyneside,2020-12-31,NA,forecast,70,75,30,37,55,64,77,90,132,E08000022
North Tyneside,2021-01-01,NA,forecast,69,75,34,35,53,62,76,89,136,E08000022
North Tyneside,2021-01-02,NA,forecast,59,66,34,28,44,53,66,79,126,E08000022
North Tyneside,2021-01-03,NA,forecast,64,75,49,29,47,57,73,90,152,E08000022
North Tyneside,2021-01-04,NA,forecast,105,127,94,46,74,92,119,151,275,E08000022
North Tyneside,2021-01-05,NA,forecast,104,130,111,41,71,91,119,153,303,E08000022
North Tyneside,2021-01-06,NA,forecast,106,140,142,39,71,90,123,164,343,E08000022
North Tyneside,2021-01-07,NA,forecast,97,134,167,33,62,82,114,152,340,E08000022
North Tyneside,2021-01-08,NA,forecast,92,137,221,30,58,77,110,152,367,E08000022
North Tyneside,2021-01-09,NA,forecast,81,127,238,22,49,68,98,136,340,E08000022
North Tyneside,2021-01-10,NA,forecast,89,150,347,23,52,72,109,154,436,E08000022
North Yorkshire,2020-12-28,NA,forecast,351,363,96,226,297,329,374,416,534,E10000023
North Yorkshire,2020-12-29,NA,forecast,342,360,117,208,279,318,367,420,570,E10000023
North Yorkshire,2020-12-30,NA,forecast,372,405,169,213,296,343,406,471,711,E10000023
North Yorkshire,2020-12-31,NA,forecast,329,378,211,176,254,298,365,443,723,E10000023
North Yorkshire,2021-01-01,NA,forecast,379,461,351,184,281,338,429,536,972,E10000023
North Yorkshire,2021-01-02,NA,forecast,359,469,459,159,253,315,416,526,1078,E10000023
North Yorkshire,2021-01-03,NA,forecast,440,626,830,177,295,376,516,681,1556,E10000023
North Yorkshire,2021-01-04,NA,forecast,791,1270,2283,281,502,664,949,1312,3364,E10000023
North Yorkshire,2021-01-05,NA,forecast,760,1415,3398,251,469,636,940,1361,3924,E10000023
North Yorkshire,2021-01-06,NA,forecast,854,1887,6826,246,492,692,1060,1605,5126,E10000023
North Yorkshire,2021-01-07,NA,forecast,766,2047,9434,196,418,603,972,1530,5517,E10000023
North Yorkshire,2021-01-08,NA,forecast,884,3000,17048,197,458,685,1133,1855,8086,E10000023
North Yorkshire,2021-01-09,NA,forecast,828,3507,25083,173,417,637,1090,1858,8581,E10000023
North Yorkshire,2021-01-10,NA,forecast,1020,5779,53681,185,486,771,1350,2408,12388,E10000023
Northamptonshire,2020-12-28,NA,forecast,594,608,151,391,503,557,627,698,871,E10000021
Northamptonshire,2020-12-29,NA,forecast,598,626,187,374,491,555,642,730,968,E10000021
Northamptonshire,2020-12-30,NA,forecast,614,656,231,365,493,564,668,776,1081,E10000021
Northamptonshire,2020-12-31,NA,forecast,608,682,297,352,483,557,671,801,1281,E10000021
Northamptonshire,2021-01-01,NA,forecast,636,749,415,338,485,576,704,873,1586,E10000021
Northamptonshire,2021-01-02,NA,forecast,506,631,451,254,379,449,568,715,1463,E10000021
Northamptonshire,2021-01-03,NA,forecast,596,791,734,282,436,532,680,888,1984,E10000021
Northamptonshire,2021-01-04,NA,forecast,948,1350,1578,413,677,829,1096,1480,3585,E10000021
Northamptonshire,2021-01-05,NA,forecast,950,1527,2291,398,642,817,1133,1564,4696,E10000021
Northamptonshire,2021-01-06,NA,forecast,988,1721,3240,377,642,826,1167,1726,5597,E10000021
Northamptonshire,2021-01-07,NA,forecast,978,1984,5625,342,618,811,1182,1744,6979,E10000021
Northamptonshire,2021-01-08,NA,forecast,1021,2444,9876,330,619,845,1250,1933,9009,E10000021
Northamptonshire,2021-01-09,NA,forecast,791,2243,10325,242,486,655,1010,1622,8407,E10000021
Northamptonshire,2021-01-10,NA,forecast,953,3088,19207,277,549,770,1196,2016,11716,E10000021
Northumberland,2020-12-28,NA,forecast,147,150,36,99,125,138,156,171,212,E06000057
Northumberland,2020-12-29,NA,forecast,159,165,46,102,133,149,169,189,246,E06000057
Northumberland,2020-12-30,NA,forecast,155,162,53,96,127,143,166,187,251,E06000057
Northumberland,2020-12-31,NA,forecast,143,154,60,85,115,132,155,178,254,E06000057
Northumberland,2021-01-01,NA,forecast,133,147,75,75,105,122,146,172,262,E06000057
Northumberland,2021-01-02,NA,forecast,117,135,101,62,90,106,130,155,255,E06000057
Northumberland,2021-01-03,NA,forecast,134,163,186,67,102,121,151,185,323,E06000057
Northumberland,2021-01-04,NA,forecast,207,268,421,100,152,184,237,295,558,E06000057
Northumberland,2021-01-05,NA,forecast,224,314,740,98,158,196,260,331,687,E06000057
Northumberland,2021-01-06,NA,forecast,221,345,1493,91,150,190,257,333,737,E06000057
Northumberland,2021-01-07,NA,forecast,203,352,1891,78,134,173,239,319,764,E06000057
Northumberland,2021-01-08,NA,forecast,191,388,2819,67,123,161,226,313,813,E06000057
Northumberland,2021-01-09,NA,forecast,166,444,5484,55,107,141,203,283,807,E06000057
Northumberland,2021-01-10,NA,forecast,192,664,11012,60,118,158,233,339,1030,E06000057
Nottingham,2020-12-28,NA,forecast,185,191,47,125,157,174,197,218,276,E06000018
Nottingham,2020-12-29,NA,forecast,162,169,49,106,135,152,174,194,255,E06000018
Nottingham,2020-12-30,NA,forecast,180,193,73,112,149,167,194,220,309,E06000018
Nottingham,2020-12-31,NA,forecast,175,191,101,105,140,160,189,216,318,E06000018
Nottingham,2021-01-01,NA,forecast,154,178,155,86,123,140,168,197,308,E06000018
Nottingham,2021-01-02,NA,forecast,142,177,269,78,112,130,156,185,323,E06000018
Nottingham,2021-01-03,NA,forecast,147,201,436,75,112,132,165,199,363,E06000018
Nottingham,2021-01-04,NA,forecast,255,410,1678,124,188,228,287,355,736,E06000018
Nottingham,2021-01-05,NA,forecast,225,443,2669,104,163,199,256,321,735,E06000018
Nottingham,2021-01-06,NA,forecast,252,627,5102,107,175,220,289,370,901,E06000018
Nottingham,2021-01-07,NA,forecast,241,869,9799,98,164,206,280,364,977,E06000018
Nottingham,2021-01-08,NA,forecast,214,1124,15744,79,144,184,251,339,1008,E06000018
Nottingham,2021-01-09,NA,forecast,202,1768,29280,70,128,169,235,325,1081,E06000018
Nottingham,2021-01-10,NA,forecast,206,2840,50780,70,128,172,251,344,1269,E06000018
Nottinghamshire,2020-12-28,NA,forecast,438,447,102,296,375,413,463,510,627,E10000024
Nottinghamshire,2020-12-29,NA,forecast,389,400,98,259,331,366,412,456,577,E10000024
Nottinghamshire,2020-12-30,NA,forecast,383,397,109,248,320,358,408,456,585,E10000024
Nottinghamshire,2020-12-31,NA,forecast,350,367,111,217,292,327,376,423,569,E10000024
Nottinghamshire,2021-01-01,NA,forecast,327,347,121,197,266,302,354,405,551,E10000024
Nottinghamshire,2021-01-02,NA,forecast,280,303,126,164,223,256,307,353,503,E10000024
Nottinghamshire,2021-01-03,NA,forecast,278,305,153,148,217,255,305,357,533,E10000024
Nottinghamshire,2021-01-04,NA,forecast,486,550,314,257,375,438,543,647,1012,E10000024
Nottinghamshire,2021-01-05,NA,forecast,438,507,385,217,326,392,487,590,958,E10000024
Nottinghamshire,2021-01-06,NA,forecast,428,515,465,193,311,381,485,594,1037,E10000024
Nottinghamshire,2021-01-07,NA,forecast,392,485,527,171,279,348,445,554,992,E10000024
Nottinghamshire,2021-01-08,NA,forecast,362,467,579,152,251,318,414,537,1001,E10000024
Nottinghamshire,2021-01-09,NA,forecast,309,427,728,121,213,270,361,466,900,E10000024
Nottinghamshire,2021-01-10,NA,forecast,308,447,952,113,206,265,361,473,972,E10000024
Oldham,2020-12-28,NA,forecast,86,89,23,57,73,81,92,101,129,E08000004
Oldham,2020-12-29,NA,forecast,80,84,27,50,66,75,86,96,130,E08000004
Oldham,2020-12-30,NA,forecast,84,91,42,49,67,77,90,104,156,E08000004
Oldham,2020-12-31,NA,forecast,71,83,61,40,56,65,78,92,157,E08000004
Oldham,2021-01-01,NA,forecast,68,86,105,35,52,61,75,92,175,E08000004
Oldham,2021-01-02,NA,forecast,61,87,166,30,45,54,69,86,190,E08000004
Oldham,2021-01-03,NA,forecast,59,100,366,27,42,52,68,87,225,E08000004
Oldham,2021-01-04,NA,forecast,96,211,1308,42,68,84,113,149,456,E08000004
Oldham,2021-01-05,NA,forecast,90,267,2280,37,60,78,108,150,550,E08000004
Oldham,2021-01-06,NA,forecast,95,408,4970,35,61,79,113,161,686,E08000004
Oldham,2021-01-07,NA,forecast,81,577,9835,28,50,67,100,146,722,E08000004
Oldham,2021-01-08,NA,forecast,76,934,18273,24,46,62,95,148,893,E08000004
Oldham,2021-01-09,NA,forecast,69,1617,37625,20,40,56,86,141,925,E08000004
Oldham,2021-01-10,NA,forecast,68,2961,78266,19,37,52,86,143,1128,E08000004
Oxfordshire,2020-12-28,NA,forecast,491,510,148,304,403,456,528,597,778,E10000025
Oxfordshire,2020-12-29,NA,forecast,450,474,152,268,368,415,489,560,744,E10000025
Oxfordshire,2020-12-30,NA,forecast,480,509,184,272,378,441,522,602,851,E10000025
Oxfordshire,2020-12-31,NA,forecast,437,475,193,242,346,401,481,562,834,E10000025
Oxfordshire,2021-01-01,NA,forecast,440,492,246,221,336,396,490,585,925,E10000025
Oxfordshire,2021-01-02,NA,forecast,347,396,226,167,254,309,385,470,809,E10000025
