region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Ealing,2020-10-23,forecast,55,127,537,11,27,42,71,113,347
Ealing,2020-10-24,forecast,47,119,483,9,22,36,63,100,329
Ealing,2020-10-25,forecast,45,145,881,8,21,34,61,98,360
Enfield,2020-10-12,forecast,63,66,26,32,48,57,68,79,114
Enfield,2020-10-13,forecast,58,64,29,30,45,54,65,77,115
Enfield,2020-10-14,forecast,57,62,30,27,41,50,63,75,119
Enfield,2020-10-15,forecast,71,81,49,31,51,63,80,99,163
Enfield,2020-10-16,forecast,58,70,52,23,41,51,66,84,148
Enfield,2020-10-17,forecast,49,61,59,18,33,42,56,73,133
Enfield,2020-10-18,forecast,56,76,110,19,37,48,66,86,179
Enfield,2020-10-19,forecast,82,126,230,25,50,70,99,136,324
Enfield,2020-10-20,forecast,80,133,350,22,47,65,97,139,334
Enfield,2020-10-21,forecast,76,150,712,19,44,62,94,139,347
Enfield,2020-10-22,forecast,95,201,722,23,52,75,121,184,511
Enfield,2020-10-23,forecast,78,213,1690,16,42,60,102,153,530
Enfield,2020-10-24,forecast,64,205,1645,12,33,49,85,134,446
Enfield,2020-10-25,forecast,75,304,3008,13,35,56,98,169,607
Greenwich,2020-10-12,forecast,28,31,18,10,20,24,32,39,65
Greenwich,2020-10-13,forecast,31,36,22,12,23,28,36,46,74
Greenwich,2020-10-14,forecast,35,40,24,13,24,31,40,51,83
Greenwich,2020-10-15,forecast,30,37,26,10,20,26,35,45,83
Greenwich,2020-10-16,forecast,27,33,24,8,17,23,31,41,79
Greenwich,2020-10-17,forecast,23,29,27,6,14,19,28,36,72
Greenwich,2020-10-18,forecast,21,27,26,5,12,17,25,34,68
Greenwich,2020-10-19,forecast,29,41,64,7,16,24,35,49,106
Greenwich,2020-10-20,forecast,33,50,71,7,18,26,41,59,137
Greenwich,2020-10-21,forecast,35,59,154,8,19,28,44,64,152
Greenwich,2020-10-22,forecast,31,55,130,6,16,25,39,57,163
Greenwich,2020-10-23,forecast,27,54,181,4,13,21,34,53,146
Greenwich,2020-10-24,forecast,23,51,222,3,10,18,30,47,147
Greenwich,2020-10-25,forecast,20,56,387,3,9,15,27,43,146
Hammersmith and Fulham,2020-10-12,forecast,30,31,12,14,23,27,32,38,53
Hammersmith and Fulham,2020-10-13,forecast,30,33,16,15,23,28,34,40,62
Hammersmith and Fulham,2020-10-14,forecast,34,38,23,15,24,30,38,46,74
Hammersmith and Fulham,2020-10-15,forecast,39,48,50,16,27,34,44,55,102
Hammersmith and Fulham,2020-10-16,forecast,33,44,61,12,22,28,38,50,100
Hammersmith and Fulham,2020-10-17,forecast,32,50,107,11,21,27,38,52,121
Hammersmith and Fulham,2020-10-18,forecast,14,26,112,4,8,11,17,24,60
Hammersmith and Fulham,2020-10-19,forecast,29,73,472,7,16,22,36,52,159
Hammersmith and Fulham,2020-10-20,forecast,29,108,1049,7,16,23,38,59,203
Hammersmith and Fulham,2020-10-21,forecast,32,173,2121,6,16,25,41,68,280
Hammersmith and Fulham,2020-10-22,forecast,35,393,8220,7,17,27,49,82,377
Hammersmith and Fulham,2020-10-23,forecast,30,519,11996,5,13,22,42,73,375
Hammersmith and Fulham,2020-10-24,forecast,30,1069,29536,4,13,21,42,77,476
Hammersmith and Fulham,2020-10-25,forecast,13,914,28472,1,5,9,19,37,253
Haringey,2020-10-12,forecast,44,48,21,21,32,39,49,59,88
Haringey,2020-10-13,forecast,40,44,21,17,29,36,45,55,83
Haringey,2020-10-14,forecast,50,57,30,22,36,45,58,70,112
Haringey,2020-10-15,forecast,50,57,31,21,36,44,57,70,116
Haringey,2020-10-16,forecast,50,58,37,18,34,43,57,72,126
Haringey,2020-10-17,forecast,39,46,31,13,25,33,46,58,103
Haringey,2020-10-18,forecast,41,50,36,13,27,34,48,62,116
Haringey,2020-10-19,forecast,49,64,54,14,31,41,58,80,164
Haringey,2020-10-20,forecast,45,60,63,12,27,38,54,74,155
Haringey,2020-10-21,forecast,57,80,85,14,32,45,71,99,219
Haringey,2020-10-22,forecast,55,80,90,13,32,44,68,97,237
Haringey,2020-10-23,forecast,55,82,98,11,31,45,68,98,239
Haringey,2020-10-24,forecast,43,66,84,8,22,35,54,81,198
Haringey,2020-10-25,forecast,47,77,118,7,23,35,60,86,234
Harrow,2020-10-12,forecast,49,53,23,23,37,44,54,65,93
Harrow,2020-10-13,forecast,43,47,22,20,31,38,48,58,88
Harrow,2020-10-14,forecast,40,45,23,18,29,35,44,55,89
Harrow,2020-10-15,forecast,39,44,25,15,28,35,45,55,88
Harrow,2020-10-16,forecast,33,39,25,12,22,28,39,49,84
Harrow,2020-10-17,forecast,27,33,23,8,17,23,32,41,76
Harrow,2020-10-18,forecast,22,27,20,6,14,19,26,35,67
Harrow,2020-10-19,forecast,44,58,52,13,27,36,52,71,151
Harrow,2020-10-20,forecast,37,52,53,11,22,31,45,62,145
Harrow,2020-10-21,forecast,35,51,53,9,19,28,43,61,148
Harrow,2020-10-22,forecast,35,54,68,8,19,27,43,63,174
Harrow,2020-10-23,forecast,28,47,56,6,15,22,37,57,145
Harrow,2020-10-24,forecast,23,41,64,4,11,18,30,46,124
Harrow,2020-10-25,forecast,19,37,67,3,9,14,25,39,130
Havering,2020-10-12,forecast,35,39,20,13,25,31,40,48,74
Havering,2020-10-13,forecast,51,57,32,20,36,44,57,71,115
Havering,2020-10-14,forecast,39,45,26,15,27,34,44,56,93
Havering,2020-10-15,forecast,50,59,38,19,34,44,58,73,126
Havering,2020-10-16,forecast,46,55,39,17,30,40,53,69,122
Havering,2020-10-17,forecast,36,46,36,11,23,31,42,55,114
Havering,2020-10-18,forecast,34,44,38,10,21,28,40,53,110
Havering,2020-10-19,forecast,44,60,79,11,26,36,53,71,157
Havering,2020-10-20,forecast,64,92,108,17,37,52,78,107,256
Havering,2020-10-21,forecast,47,77,117,11,27,38,58,81,232
Havering,2020-10-22,forecast,60,104,196,14,33,48,75,112,300
Havering,2020-10-23,forecast,53,101,200,11,28,43,69,105,296
Havering,2020-10-24,forecast,44,86,172,8,22,34,55,86,276
Havering,2020-10-25,forecast,40,87,204,8,19,31,53,84,288
Hillingdon,2020-10-12,forecast,46,52,27,19,33,41,53,65,101
Hillingdon,2020-10-13,forecast,52,60,35,20,37,46,59,75,130
Hillingdon,2020-10-14,forecast,51,60,41,19,34,44,59,76,133
Hillingdon,2020-10-15,forecast,44,56,44,15,29,38,52,69,131
Hillingdon,2020-10-16,forecast,44,61,63,16,29,38,54,73,154
Hillingdon,2020-10-17,forecast,36,51,55,11,22,29,44,61,140
Hillingdon,2020-10-18,forecast,32,51,63,8,19,25,40,58,156
Hillingdon,2020-10-19,forecast,46,85,137,12,26,37,59,89,265
Hillingdon,2020-10-20,forecast,53,110,242,12,28,40,68,106,362
Hillingdon,2020-10-21,forecast,51,123,313,11,26,38,68,113,393
Hillingdon,2020-10-22,forecast,42,120,369,8,21,33,56,102,385
Hillingdon,2020-10-23,forecast,44,153,561,7,21,33,62,112,504
Hillingdon,2020-10-24,forecast,36,145,702,5,15,26,50,93,444
Hillingdon,2020-10-25,forecast,32,156,738,4,13,22,45,91,504
Hounslow,2020-10-12,forecast,44,52,34,16,29,38,51,66,117
Hounslow,2020-10-13,forecast,41,49,36,13,26,36,47,61,115
Hounslow,2020-10-14,forecast,45,57,45,13,28,38,53,70,141
Hounslow,2020-10-15,forecast,48,65,61,14,29,39,58,80,178
Hounslow,2020-10-16,forecast,40,61,76,11,24,33,50,68,172
Hounslow,2020-10-17,forecast,33,58,110,7,18,26,41,63,167
Hounslow,2020-10-18,forecast,32,66,171,7,17,25,41,65,204
Hounslow,2020-10-19,forecast,41,95,291,8,20,31,54,88,307
Hounslow,2020-10-20,forecast,37,111,463,7,18,28,49,84,366
Hounslow,2020-10-21,forecast,40,150,685,7,19,30,55,100,502
Hounslow,2020-10-22,forecast,43,224,1781,6,18,30,60,114,657
Hounslow,2020-10-23,forecast,36,264,2895,5,15,26,53,98,668
Hounslow,2020-10-24,forecast,29,306,5564,3,11,20,44,87,711
Hounslow,2020-10-25,forecast,29,588,14212,3,11,19,44,92,832
Islington,2020-10-12,forecast,46,49,18,24,36,42,50,58,82
Islington,2020-10-13,forecast,39,43,18,20,30,36,44,52,75
Islington,2020-10-14,forecast,46,50,23,21,35,41,51,61,89
Islington,2020-10-15,forecast,38,43,22,17,28,34,43,52,80
Islington,2020-10-16,forecast,40,45,25,17,28,35,45,55,87
Islington,2020-10-17,forecast,29,34,21,11,20,25,34,42,71
Islington,2020-10-18,forecast,23,27,21,8,15,20,27,34,57
Islington,2020-10-19,forecast,49,62,67,17,31,42,57,75,137
Islington,2020-10-20,forecast,43,57,86,14,26,36,51,67,131
Islington,2020-10-21,forecast,49,66,81,13,29,41,58,78,165
Islington,2020-10-22,forecast,41,63,226,11,24,34,49,68,150
Islington,2020-10-23,forecast,42,65,161,10,24,34,50,71,174
Islington,2020-10-24,forecast,30,52,193,7,16,23,37,56,140
Islington,2020-10-25,forecast,24,46,218,5,12,18,30,45,123
Kensington and Chelsea,2020-10-12,forecast,21,23,11,9,15,19,24,28,43
Kensington and Chelsea,2020-10-13,forecast,19,22,12,8,14,17,22,27,43
Kensington and Chelsea,2020-10-14,forecast,21,25,15,9,15,19,25,31,54
Kensington and Chelsea,2020-10-15,forecast,16,19,13,6,11,14,19,24,42
Kensington and Chelsea,2020-10-16,forecast,15,18,14,5,9,12,17,23,44
Kensington and Chelsea,2020-10-17,forecast,7,9,8,1,4,6,8,11,24
Kensington and Chelsea,2020-10-18,forecast,7,10,11,2,4,6,9,13,27
Kensington and Chelsea,2020-10-19,forecast,12,18,19,3,7,10,15,22,51
Kensington and Chelsea,2020-10-20,forecast,11,18,24,2,6,9,14,21,53
Kensington and Chelsea,2020-10-21,forecast,12,21,28,3,6,9,15,23,65
Kensington and Chelsea,2020-10-22,forecast,9,17,28,2,5,7,11,18,55
Kensington and Chelsea,2020-10-23,forecast,8,17,33,1,4,6,11,18,54
Kensington and Chelsea,2020-10-24,forecast,4,9,18,0,2,3,5,9,29
Kensington and Chelsea,2020-10-25,forecast,4,10,22,0,2,3,5,9,38
Kingston upon Thames,2020-10-12,forecast,24,26,11,11,18,22,26,31,47
Kingston upon Thames,2020-10-13,forecast,20,22,10,9,15,18,22,27,40
Kingston upon Thames,2020-10-14,forecast,20,23,12,9,15,18,23,28,44
Kingston upon Thames,2020-10-15,forecast,24,27,17,10,17,21,27,33,55
Kingston upon Thames,2020-10-16,forecast,20,23,16,7,13,17,23,29,50
Kingston upon Thames,2020-10-17,forecast,20,24,35,6,13,17,23,29,53
Kingston upon Thames,2020-10-18,forecast,15,20,28,4,9,12,18,24,48
Kingston upon Thames,2020-10-19,forecast,20,30,85,5,12,17,24,33,73
Kingston upon Thames,2020-10-20,forecast,16,27,102,4,9,14,21,29,66
Kingston upon Thames,2020-10-21,forecast,17,32,214,4,9,14,21,31,76
Kingston upon Thames,2020-10-22,forecast,20,46,516,4,10,16,25,36,100
Kingston upon Thames,2020-10-23,forecast,16,55,1133,3,8,12,21,32,87
Kingston upon Thames,2020-10-24,forecast,16,62,1193,2,8,12,21,33,100
Kingston upon Thames,2020-10-25,forecast,12,52,863,2,5,9,16,27,87
Lambeth,2020-10-12,forecast,56,62,31,24,40,50,62,76,125
Lambeth,2020-10-13,forecast,46,52,29,18,33,41,53,64,105
Lambeth,2020-10-14,forecast,49,57,35,18,33,43,56,70,121
Lambeth,2020-10-15,forecast,53,63,42,18,36,46,62,78,138
Lambeth,2020-10-16,forecast,46,57,42,15,30,39,55,71,135
Lambeth,2020-10-17,forecast,26,33,28,8,16,21,30,41,78
Lambeth,2020-10-18,forecast,29,38,35,8,17,24,35,48,102
Lambeth,2020-10-19,forecast,57,81,86,16,33,47,69,95,226
Lambeth,2020-10-20,forecast,47,72,103,11,26,38,58,84,205
Lambeth,2020-10-21,forecast,48,81,132,10,26,38,63,92,248
Lambeth,2020-10-22,forecast,54,97,194,11,27,42,70,104,299
Lambeth,2020-10-23,forecast,45,90,250,9,23,34,59,96,269
Lambeth,2020-10-24,forecast,26,54,136,4,12,19,35,56,168
Lambeth,2020-10-25,forecast,28,66,184,4,12,21,38,62,221
Lewisham,2020-10-12,forecast,41,43,16,21,32,37,44,51,71
Lewisham,2020-10-13,forecast,38,41,17,19,29,35,42,49,71
Lewisham,2020-10-14,forecast,49,53,23,24,37,44,54,63,94
Lewisham,2020-10-15,forecast,45,48,22,20,33,40,50,59,91
Lewisham,2020-10-16,forecast,45,50,25,21,33,40,50,62,99
Lewisham,2020-10-17,forecast,24,27,15,9,16,21,28,34,55
Lewisham,2020-10-18,forecast,22,26,17,8,15,19,26,33,59
Lewisham,2020-10-19,forecast,42,50,34,15,28,35,49,64,111
Lewisham,2020-10-20,forecast,39,49,38,12,25,33,46,62,116
Lewisham,2020-10-21,forecast,50,64,52,15,31,42,59,80,164
Lewisham,2020-10-22,forecast,45,60,55,12,27,37,54,74,162
Lewisham,2020-10-23,forecast,47,64,62,13,28,40,57,79,170
Lewisham,2020-10-24,forecast,24,35,36,5,14,20,30,42,100
Lewisham,2020-10-25,forecast,23,34,36,4,12,18,29,43,99
Merton,2020-10-12,forecast,23,27,16,9,16,20,26,33,57
Merton,2020-10-13,forecast,20,23,14,7,14,18,24,30,48
Merton,2020-10-14,forecast,34,41,27,12,23,30,41,51,90
Merton,2020-10-15,forecast,29,36,26,9,19,25,34,45,86
Merton,2020-10-16,forecast,31,39,31,8,19,26,37,48,97
Merton,2020-10-17,forecast,24,33,33,6,15,20,30,41,85
Merton,2020-10-18,forecast,25,36,40,6,15,21,31,42,109
Merton,2020-10-19,forecast,35,55,73,8,19,28,43,63,161
Merton,2020-10-20,forecast,30,50,66,6,16,24,38,57,160
Merton,2020-10-21,forecast,50,92,163,8,25,39,64,99,285
Merton,2020-10-22,forecast,43,89,196,7,21,32,58,89,298
Merton,2020-10-23,forecast,47,98,207,6,20,34,62,99,354
Merton,2020-10-24,forecast,38,88,223,5,16,27,52,83,308
Merton,2020-10-25,forecast,38,108,505,4,15,28,52,87,340
Newham,2020-10-12,forecast,54,59,29,22,38,47,60,73,116
Newham,2020-10-13,forecast,47,53,27,19,33,41,53,66,106
Newham,2020-10-14,forecast,49,55,31,19,34,43,56,68,111
Newham,2020-10-15,forecast,69,81,54,24,46,59,80,99,176
Newham,2020-10-16,forecast,52,62,42,19,35,45,58,75,137
Newham,2020-10-17,forecast,52,65,54,16,34,44,61,80,160
Newham,2020-10-18,forecast,38,50,46,12,23,32,45,60,122
Newham,2020-10-19,forecast,59,83,101,17,35,50,71,98,210
Newham,2020-10-20,forecast,52,77,103,14,31,42,63,87,204
Newham,2020-10-21,forecast,54,88,142,13,31,44,67,92,247
Newham,2020-10-22,forecast,75,130,253,17,43,60,93,136,360
Newham,2020-10-23,forecast,57,110,396,12,30,45,69,103,298
Newham,2020-10-24,forecast,56,123,457,10,28,44,73,112,359
Newham,2020-10-25,forecast,40,101,388,7,20,31,52,78,287
Redbridge,2020-10-12,forecast,45,49,23,19,33,40,50,61,92
Redbridge,2020-10-13,forecast,43,48,25,18,32,39,49,59,93
Redbridge,2020-10-14,forecast,40,46,29,15,28,36,45,56,95
Redbridge,2020-10-15,forecast,43,53,44,17,30,38,50,65,109
Redbridge,2020-10-16,forecast,45,56,50,17,30,38,52,66,126
Redbridge,2020-10-17,forecast,29,41,59,10,19,25,34,47,101
Redbridge,2020-10-18,forecast,26,38,69,8,16,22,32,42,96
Redbridge,2020-10-19,forecast,32,55,143,10,19,26,39,57,146
Redbridge,2020-10-20,forecast,30,61,302,8,18,25,38,56,142
Redbridge,2020-10-21,forecast,28,66,341,7,16,23,35,54,166
Redbridge,2020-10-22,forecast,30,87,705,8,16,23,38,60,195
Redbridge,2020-10-23,forecast,30,126,1399,7,16,23,38,65,223
Redbridge,2020-10-24,forecast,20,100,1027,4,10,15,26,45,171
Redbridge,2020-10-25,forecast,17,142,2024,3,8,13,24,40,189
Richmond upon Thames,2020-10-12,forecast,42,45,21,19,31,37,46,56,82
Richmond upon Thames,2020-10-13,forecast,37,42,24,15,26,33,42,51,85
Richmond upon Thames,2020-10-14,forecast,41,48,34,16,28,35,46,59,99
Richmond upon Thames,2020-10-15,forecast,42,53,57,16,28,36,48,62,118
Richmond upon Thames,2020-10-16,forecast,30,42,79,10,20,25,35,48,100
Richmond upon Thames,2020-10-17,forecast,30,51,228,9,19,25,37,50,122
Richmond upon Thames,2020-10-18,forecast,19,36,178,5,12,16,23,32,84
Richmond upon Thames,2020-10-19,forecast,35,147,3061,9,20,29,44,70,209
Richmond upon Thames,2020-10-20,forecast,30,182,4449,7,17,24,39,62,230
Richmond upon Thames,2020-10-21,forecast,33,371,11499,8,17,26,43,74,284
Richmond upon Thames,2020-10-22,forecast,33,737,25672,6,17,26,43,79,370
Richmond upon Thames,2020-10-23,forecast,24,1134,42248,4,11,18,34,61,338
Richmond upon Thames,2020-10-24,forecast,23,3266,131696,4,11,17,34,64,373
Richmond upon Thames,2020-10-25,forecast,15,5082,209744,2,6,11,22,42,239
Southwark,2020-10-12,forecast,41,44,20,19,31,37,46,54,82
Southwark,2020-10-13,forecast,30,32,15,13,21,26,33,40,60
Southwark,2020-10-14,forecast,34,38,19,14,25,30,39,47,73
Southwark,2020-10-15,forecast,33,36,20,13,23,28,37,45,71
Southwark,2020-10-16,forecast,36,41,25,14,24,32,41,51,85
Southwark,2020-10-17,forecast,24,29,20,8,16,21,28,35,63
Southwark,2020-10-18,forecast,19,24,25,6,12,16,23,30,56
Southwark,2020-10-19,forecast,40,54,84,12,25,34,47,63,135
Southwark,2020-10-20,forecast,29,39,47,8,18,24,35,48,100
Southwark,2020-10-21,forecast,33,49,63,9,20,27,41,56,131
Southwark,2020-10-22,forecast,31,46,75,7,18,25,37,54,120
Southwark,2020-10-23,forecast,34,56,125,8,19,28,42,63,153
Southwark,2020-10-24,forecast,24,43,150,5,12,18,30,45,113
Southwark,2020-10-25,forecast,19,39,238,3,9,15,24,37,106
Sutton,2020-10-12,forecast,34,37,19,14,24,30,38,46,72
Sutton,2020-10-13,forecast,42,48,27,18,31,38,47,58,95
Sutton,2020-10-14,forecast,38,44,27,15,27,33,43,54,91
Sutton,2020-10-15,forecast,45,51,31,16,31,39,51,63,111
Sutton,2020-10-16,forecast,49,59,46,18,33,43,57,72,133
Sutton,2020-10-17,forecast,35,45,71,10,22,30,41,53,107
Sutton,2020-10-18,forecast,29,38,56,8,18,24,34,44,88
Sutton,2020-10-19,forecast,69,109,537,20,41,57,83,115,259
Sutton,2020-10-20,forecast,87,144,665,22,52,73,108,151,363
Sutton,2020-10-21,forecast,80,141,769,17,43,64,100,139,350
Sutton,2020-10-22,forecast,95,187,1349,19,51,75,120,172,466
Sutton,2020-10-23,forecast,100,212,1377,20,54,80,130,195,547
Sutton,2020-10-24,forecast,71,187,1668,13,37,56,91,143,430
Sutton,2020-10-25,forecast,59,315,8181,9,29,45,77,123,375
Tower Hamlets,2020-10-12,forecast,54,58,24,27,42,49,60,69,104
Tower Hamlets,2020-10-13,forecast,58,64,28,29,45,53,65,78,114
Tower Hamlets,2020-10-14,forecast,50,56,26,24,38,45,57,68,102
Tower Hamlets,2020-10-15,forecast,54,59,30,23,39,48,60,73,116
Tower Hamlets,2020-10-16,forecast,46,54,32,20,33,41,53,65,110
Tower Hamlets,2020-10-17,forecast,34,41,27,14,23,30,39,49,92
Tower Hamlets,2020-10-18,forecast,32,39,31,11,21,27,37,47,86
Tower Hamlets,2020-10-19,forecast,48,61,60,16,30,40,56,74,141
Tower Hamlets,2020-10-20,forecast,50,68,74,16,31,42,60,82,170
Tower Hamlets,2020-10-21,forecast,44,63,101,12,26,36,52,72,160
Tower Hamlets,2020-10-22,forecast,44,68,126,12,26,36,55,78,175
Tower Hamlets,2020-10-23,forecast,39,66,167,11,22,32,48,71,174
Tower Hamlets,2020-10-24,forecast,28,52,132,7,15,22,37,54,149
Tower Hamlets,2020-10-25,forecast,27,53,240,5,13,20,34,50,144
Waltham Forest,2020-10-12,forecast,48,53,26,21,35,43,53,64,102
Waltham Forest,2020-10-13,forecast,45,51,28,19,32,40,51,63,101
Waltham Forest,2020-10-14,forecast,44,50,30,17,30,39,50,62,100
Waltham Forest,2020-10-15,forecast,50,60,52,18,34,43,58,72,132
Waltham Forest,2020-10-16,forecast,41,52,49,15,27,35,48,65,122
Waltham Forest,2020-10-17,forecast,30,41,75,9,19,25,36,49,101
Waltham Forest,2020-10-18,forecast,26,38,78,7,16,22,32,43,94
Waltham Forest,2020-10-19,forecast,49,84,410,12,29,41,61,85,217
Waltham Forest,2020-10-20,forecast,45,85,415,10,26,37,57,82,223
Waltham Forest,2020-10-21,forecast,42,104,1051,9,23,34,55,82,223
Waltham Forest,2020-10-22,forecast,48,160,2356,9,25,38,64,100,305
Waltham Forest,2020-10-23,forecast,42,149,2026,7,22,32,54,86,298
Waltham Forest,2020-10-24,forecast,30,218,5214,5,15,23,41,67,254
Waltham Forest,2020-10-25,forecast,26,185,3519,4,12,20,37,58,238
Wandsworth,2020-10-12,forecast,57,60,23,29,44,51,62,72,102
Wandsworth,2020-10-13,forecast,54,59,25,27,42,49,59,70,106
Wandsworth,2020-10-14,forecast,54,58,26,25,40,48,60,71,106
Wandsworth,2020-10-15,forecast,61,68,35,28,45,54,69,84,131
Wandsworth,2020-10-16,forecast,67,77,44,30,47,59,77,95,162
Wandsworth,2020-10-17,forecast,36,43,27,14,25,31,42,53,93
Wandsworth,2020-10-18,forecast,30,36,26,10,19,26,35,45,85
Wandsworth,2020-10-19,forecast,65,83,68,22,41,55,77,104,194
Wandsworth,2020-10-20,forecast,61,81,71,18,37,52,74,99,205
Wandsworth,2020-10-21,forecast,61,83,85,17,35,50,72,98,224
Wandsworth,2020-10-22,forecast,70,102,111,18,38,56,87,122,275
Wandsworth,2020-10-23,forecast,77,119,146,18,41,62,96,138,342
Wandsworth,2020-10-24,forecast,40,66,90,8,21,32,52,76,199
Wandsworth,2020-10-25,forecast,33,59,91,6,16,27,42,67,193
Westminster,2020-10-12,forecast,41,44,18,20,32,37,45,53,79
Westminster,2020-10-13,forecast,49,53,23,24,37,44,55,65,94
Westminster,2020-10-14,forecast,48,53,28,22,35,42,53,64,102
Westminster,2020-10-15,forecast,45,51,28,20,32,40,51,63,103
Westminster,2020-10-16,forecast,45,52,31,18,31,39,51,65,110
Westminster,2020-10-17,forecast,19,22,15,6,12,16,21,27,52
Westminster,2020-10-18,forecast,21,27,22,6,13,17,25,33,64
Westminster,2020-10-19,forecast,40,53,46,12,25,33,47,66,136
Westminster,2020-10-20,forecast,46,67,71,12,27,38,58,81,187
Westminster,2020-10-21,forecast,44,67,81,11,25,35,56,80,187
Westminster,2020-10-22,forecast,42,67,83,10,22,33,53,79,204
Westminster,2020-10-23,forecast,41,73,117,8,21,33,54,83,223
Westminster,2020-10-24,forecast,17,32,56,3,8,13,23,36,103
Westminster,2020-10-25,forecast,19,40,92,3,9,14,26,43,136
County Durham,2020-10-12,forecast,374,411,191,165,279,335,420,512,773
County Durham,2020-10-13,forecast,405,456,245,178,292,356,456,563,908
County Durham,2020-10-14,forecast,455,525,312,182,315,399,518,653,1104
County Durham,2020-10-15,forecast,536,651,445,204,370,463,627,795,1467
County Durham,2020-10-16,forecast,554,699,572,188,362,473,653,849,1639
County Durham,2020-10-17,forecast,502,674,645,156,312,425,605,796,1763
County Durham,2020-10-18,forecast,407,598,778,124,245,338,490,679,1614
County Durham,2020-10-19,forecast,584,944,1364,149,327,477,735,1041,2674
County Durham,2020-10-20,forecast,642,1105,1808,144,338,498,804,1169,3418
County Durham,2020-10-21,forecast,717,1349,2517,143,364,561,910,1400,4282
County Durham,2020-10-22,forecast,854,1866,4858,151,413,654,1137,1779,5793
County Durham,2020-10-23,forecast,876,2231,7052,120,394,657,1181,1900,6795
County Durham,2020-10-24,forecast,764,2399,10246,110,346,566,1054,1746,8409
County Durham,2020-10-25,forecast,630,2394,13745,78,267,450,892,1590,7102
Darlington,2020-10-12,forecast,35,40,23,13,24,31,40,50,82
Darlington,2020-10-13,forecast,30,35,23,10,20,26,34,44,77
Darlington,2020-10-14,forecast,32,38,28,10,22,28,37,47,84
Darlington,2020-10-15,forecast,40,49,44,12,26,34,47,59,116
Darlington,2020-10-16,forecast,21,27,20,6,14,18,25,33,63
Darlington,2020-10-17,forecast,29,39,41,8,18,24,35,47,97
Darlington,2020-10-18,forecast,19,27,64,5,12,15,22,30,69
Darlington,2020-10-19,forecast,36,55,227,9,21,29,44,62,140
Darlington,2020-10-20,forecast,29,51,241,8,17,24,36,54,133
Darlington,2020-10-21,forecast,33,67,682,7,18,26,42,63,149
Darlington,2020-10-22,forecast,39,120,2345,8,21,31,50,77,215
Darlington,2020-10-23,forecast,21,55,757,3,10,16,27,42,116
Darlington,2020-10-24,forecast,29,147,3961,5,15,23,38,63,184
Darlington,2020-10-25,forecast,18,123,3791,2,9,13,23,38,125
Gateshead,2020-10-12,forecast,64,66,21,37,51,59,69,78,104
Gateshead,2020-10-13,forecast,70,73,24,40,56,63,75,87,117
Gateshead,2020-10-14,forecast,77,82,30,43,62,71,84,97,135
Gateshead,2020-10-15,forecast,70,75,31,36,54,63,77,90,134
Gateshead,2020-10-16,forecast,60,66,29,30,46,54,67,80,122
Gateshead,2020-10-17,forecast,50,56,28,24,37,44,56,68,108
Gateshead,2020-10-18,forecast,43,48,26,18,30,38,49,59,95
Gateshead,2020-10-19,forecast,51,60,38,20,35,44,58,73,128
Gateshead,2020-10-20,forecast,56,67,47,20,37,48,65,83,154
Gateshead,2020-10-21,forecast,63,76,58,21,39,52,72,95,173
Gateshead,2020-10-22,forecast,55,73,65,17,35,46,66,88,187
Gateshead,2020-10-23,forecast,48,64,63,14,29,40,59,79,161
Gateshead,2020-10-24,forecast,40,55,61,11,23,32,49,66,147
Gateshead,2020-10-25,forecast,34,50,60,8,19,27,42,59,144
Hartlepool,2020-10-12,forecast,39,42,18,19,29,35,43,51,76
Hartlepool,2020-10-13,forecast,35,39,20,16,26,32,40,47,73
Hartlepool,2020-10-14,forecast,38,43,22,17,27,34,43,53,85
Hartlepool,2020-10-15,forecast,37,42,25,14,25,32,42,52,86
Hartlepool,2020-10-16,forecast,34,41,29,13,24,30,39,50,91
Hartlepool,2020-10-17,forecast,26,33,28,10,18,23,31,40,74
Hartlepool,2020-10-18,forecast,31,42,43,10,21,27,37,49,99
Hartlepool,2020-10-19,forecast,35,51,67,10,21,29,43,59,132
Hartlepool,2020-10-20,forecast,31,48,75,9,18,25,38,52,129
Hartlepool,2020-10-21,forecast,34,59,131,8,19,28,42,59,154
Hartlepool,2020-10-22,forecast,33,60,139,8,18,27,40,61,154
Hartlepool,2020-10-23,forecast,30,64,252,6,15,23,37,57,181
Hartlepool,2020-10-24,forecast,23,60,260,4,12,18,30,46,153
Hartlepool,2020-10-25,forecast,28,80,377,5,13,21,38,58,219
Middlesbrough,2020-10-12,forecast,61,72,43,24,44,54,70,89,151
Middlesbrough,2020-10-13,forecast,56,68,45,22,39,49,65,85,153
Middlesbrough,2020-10-14,forecast,57,72,85,20,38,48,65,86,166
Middlesbrough,2020-10-15,forecast,54,79,557,18,34,45,63,83,160
Middlesbrough,2020-10-16,forecast,39,85,1399,12,24,33,48,65,142
Middlesbrough,2020-10-17,forecast,33,62,515,9,20,27,41,59,142
Middlesbrough,2020-10-18,forecast,31,171,5396,8,18,25,38,58,161
Middlesbrough,2020-10-19,forecast,47,972,39541,12,26,37,61,92,278
Middlesbrough,2020-10-20,forecast,45,2669,115330,10,23,36,56,90,284
Middlesbrough,2020-10-21,forecast,43,27602,1229582,9,21,32,56,95,334
